"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","SPID"
"Rattus leucopus","mammal","Rodentia","Muridae",6,"npp.sd",0.473098002997042,0.514054189933369,0.333333333333333,"SP401"
"Rattus niobe","mammal","Rodentia","Muridae",5,"npp.sd",-0.191655324604811,-0.194055051289398,0.5,"SP402"
"Rattus norvegicus","mammal","Rodentia","Muridae",67,"npp.sd",-0.0972725028781959,-0.0975810519881539,0.015625,"SP403"
"Rattus rattus","mammal","Rodentia","Muridae",114,"npp.sd",0.224307511178031,0.228187250893683,0.00900900900900901,"SP404"
"Rattus tanezumi","mammal","Rodentia","Muridae",17,"npp.sd",0.0213886590568817,0.0213919215428184,0.0714285714285714,"SP405"
"Rattus tiomanicus","mammal","Rodentia","Muridae",6,"npp.sd",0.941009908235326,1.7467970971258,0.333333333333333,"SP406"
"Reithrodontomys fulvescens","mammal","Rodentia","Cricetidae",39,"npp.sd",0.0319719127414147,0.0319828133583346,0.0277777777777778,"SP407"
"Reithrodontomys megalotis","mammal","Rodentia","Cricetidae",261,"npp.sd",-0.0399325384242707,-0.0399537843320626,0.00387596899224806,"SP408"
"Reithrodontomys mexicanus","mammal","Rodentia","Cricetidae",9,"npp.sd",0.183076507331284,0.185164043968389,0.166666666666667,"SP409"
"Reithrodontomys microdon","mammal","Rodentia","Cricetidae",6,"npp.sd",0.685446303317137,0.839315438957681,0.333333333333333,"SP410"
"Reithrodontomys montanus","mammal","Rodentia","Cricetidae",23,"npp.sd",0.0102726875053277,0.0102730488806366,0.05,"SP411"
"Reithrodontomys sumichrasti","mammal","Rodentia","Cricetidae",9,"npp.sd",-0.0643340738772081,-0.0644230517980445,0.166666666666667,"SP412"
"Rhabdomys pumilio","mammal","Rodentia","Muridae",9,"npp.sd",0.309567077326053,0.320066530622187,0.166666666666667,"SP413"
"Rhinolophus arcuatus","mammal","Chiroptera","Rhinolophidae",17,"npp.sd",0.551963249429296,0.621200379698486,0.0714285714285714,"SP414"
"Rhinolophus philippinensis","mammal","Chiroptera","Rhinolophidae",6,"npp.sd",0.687351524027115,0.842917976829779,0.333333333333333,"SP415"
"Rhinolophus virgo","mammal","Chiroptera","Rhinolophidae",16,"npp.sd",-0.821973113742258,-1.16287036799014,0.0769230769230769,"SP416"
"Rhinophylla pumilio","mammal","Chiroptera","Phyllostomidae",8,"npp.sd",0.533284276127582,0.594723477736713,0.2,"SP417"
"Rhogeessa tumida","mammal","Chiroptera","Vespertilionidae",9,"npp.sd",-0.0690796007161233,-0.0691897988236412,0.166666666666667,"SP418"
"Rhynchonycteris naso","mammal","Chiroptera","Emballonuridae",5,"npp.sd",-0.32643424762173,-0.338831992530574,0.5,"SP419"
"Rousettus aegyptiacus","mammal","Chiroptera","Pteropodidae",7,"npp.sd",-0.134108655387119,-0.13492143157973,0.25,"SP420"
"Rousettus amplexicaudatus","mammal","Chiroptera","Pteropodidae",19,"npp.sd",-0.1992822910177,-0.201985052160113,0.0625,"SP421"
"Saccopteryx bilineata","mammal","Chiroptera","Emballonuridae",14,"npp.sd",0.276847304629787,0.284264439299454,0.0909090909090909,"SP422"
"Scalopus aquaticus","mammal","Soricomorpha","Talpidae",26,"npp.sd",0.671820292133235,0.814053479450805,0.0434782608695652,"SP423"
"Scapanus latimanus","mammal","Eulipotyphla","Talpidae",29,"npp.sd",0.418506994347155,0.445880620633801,0.0384615384615385,"SP424"
"Scapanus orarius","mammal","Eulipotyphla","Talpidae",79,"npp.sd",0.260355593560299,0.266489819186782,0.0131578947368421,"SP425"
"Scapanus townsendii","mammal","Eulipotyphla","Talpidae",35,"npp.sd",-0.00822979870890111,-0.00822998451674058,0.03125,"SP426"
"Sciurus aberti","mammal","Rodentia","Sciuridae",40,"npp.sd",-0.104429398569198,-0.104811520283644,0.027027027027027,"SP427"
"Sciurus arizonensis","mammal","Rodentia","Sciuridae",52,"npp.sd",-0.23384513621312,-0.238253188920794,0.0204081632653061,"SP428"
"Sciurus carolinensis","mammal","Rodentia","Sciuridae",36,"npp.sd",0.11216304748639,0.112636987700138,0.0303030303030303,"SP429"
"Sciurus griseus","mammal","Rodentia","Sciuridae",53,"npp.sd",-0.0513529419251423,-0.0513981548555827,0.02,"SP430"
"Sciurus nayaritensis","mammal","Rodentia","Sciuridae",8,"npp.sd",-0.331821506824224,-0.344873747519341,0.2,"SP431"
"Sciurus niger","mammal","Rodentia","Sciuridae",78,"npp.sd",0.0163024933126187,0.0163039377878487,0.0133333333333333,"SP432"
"Sciurus vulgaris","mammal","Rodentia","Sciuridae",6,"npp.sd",0.744040436497327,0.959470156664724,0.333333333333333,"SP433"
"Scotinomys teguina","mammal","Rodentia","Cricetidae",10,"npp.sd",0.134545487748696,0.135366290884388,0.142857142857143,"SP434"
"Scotophilus dinganii","mammal","Chiroptera","Vespertilionidae",5,"npp.sd",-0.538252010179531,-0.601691363369965,0.5,"SP435"
"Scotophilus kuhlii","mammal","Chiroptera","Vespertilionidae",5,"npp.sd",0.578124938274834,0.659641732706229,0.5,"SP436"
"Scotophilus nigrita","mammal","Chiroptera","Vespertilionidae",5,"npp.sd",0.140047532680497,0.140974059345861,0.5,"SP437"
"Scotorepens greyii","mammal","Chiroptera","Vespertilionidae",6,"npp.sd",-0.271395491095743,-0.278369657541193,0.333333333333333,"SP438"
"Sigmodon arizonae","mammal","Rodentia","Cricetidae",41,"npp.sd",-0.190288200907596,-0.192636180828129,0.0263157894736842,"SP439"
"Sigmodon fulviventer","mammal","Rodentia","Cricetidae",21,"npp.sd",-0.0977045323821711,-0.0980172269104638,0.0555555555555556,"SP440"
"Sigmodon hirsutus","mammal","Rodentia","Cricetidae",16,"npp.sd",-0.0873874142121245,-0.0876108854555862,0.0769230769230769,"SP441"
"Sigmodon hispidus","mammal","Rodentia","Cricetidae",123,"npp.sd",-0.337827203073525,-0.351637771119549,0.00833333333333333,"SP442"
"Sigmodon ochrognathus","mammal","Rodentia","Cricetidae",17,"npp.sd",-0.0357779612927863,-0.0357932390374142,0.0714285714285714,"SP443"
"Sorex araneus","mammal","Soricomorpha","Soricidae",6,"npp.sd",-0.284048069977915,-0.292079946680218,0.333333333333333,"SP444"
"Sorex arcticus","mammal","Soricomorpha","Soricidae",9,"npp.sd",0.425538676946559,0.454436133977694,0.166666666666667,"SP445"
"Sorex bairdi","mammal","Soricomorpha","Soricidae",14,"npp.sd",0.48123897764688,0.52459542218795,0.0909090909090909,"SP446"
"Sorex bendirii","mammal","Soricomorpha","Soricidae",62,"npp.sd",0.317668116368752,0.329051351232731,0.0169491525423729,"SP447"
"Sorex caecutiens","mammal","Soricomorpha","Soricidae",30,"npp.sd",-0.421484863572204,-0.449496285788771,0.037037037037037,"SP448"
"Sorex cinereus","mammal","Soricomorpha","Soricidae",785,"npp.sd",-0.167947359094061,-0.169553691982187,0.00127877237851662,"SP449"
"Sorex daphaenodon","mammal","Soricomorpha","Soricidae",6,"npp.sd",-0.130526774823657,-0.131275717764298,0.333333333333333,"SP450"
"Sorex fumeus","mammal","Soricomorpha","Soricidae",22,"npp.sd",0.468247249566234,0.507822997320755,0.0526315789473684,"SP451"
"Sorex haydeni","mammal","Soricomorpha","Soricidae",27,"npp.sd",0.143206502860494,0.144197692748822,0.0416666666666667,"SP452"
"Sorex hoyi","mammal","Soricomorpha","Soricidae",108,"npp.sd",0.000554677680939682,0.0005546777378251,0.00952380952380952,"SP453"
"Sorex isodon","mammal","Soricomorpha","Soricidae",12,"npp.sd",0.199157151563217,0.201854740845153,0.111111111111111,"SP454"
"Sorex longirostris","mammal","Soricomorpha","Soricidae",6,"npp.sd",-0.949772817945395,-1.82945589290438,0.333333333333333,"SP455"
"Sorex lyelli","mammal","Soricomorpha","Soricidae",7,"npp.sd",0.109944200343429,0.110390433038866,0.25,"SP456"
"Sorex merriami","mammal","Soricomorpha","Soricidae",21,"npp.sd",-0.0308842176999011,-0.0308940428050286,0.0555555555555556,"SP457"
"Sorex minutissimus","mammal","Soricomorpha","Soricidae",10,"npp.sd",-0.511900028058367,-0.565301095068139,0.142857142857143,"SP458"
"Sorex monticolus","mammal","Soricomorpha","Soricidae",876,"npp.sd",0.0944443190907169,0.0947266374836996,0.0011454753722795,"SP459"
"Sorex nanus","mammal","Soricomorpha","Soricidae",22,"npp.sd",0.117979888935234,0.118531903857829,0.0526315789473684,"SP460"
"Sorex ornatus","mammal","Soricomorpha","Soricidae",58,"npp.sd",-0.157520875590345,-0.158843468547128,0.0181818181818182,"SP461"
"Sorex pacificus","mammal","Soricomorpha","Soricidae",48,"npp.sd",0.213737806634328,0.217084828689059,0.0222222222222222,"SP462"
"Sorex palustris","mammal","Soricomorpha","Soricidae",112,"npp.sd",-0.176517373936761,-0.1783857619085,0.00917431192660551,"SP463"
"Sorex preblei","mammal","Soricomorpha","Soricidae",19,"npp.sd",-0.283531704408373,-0.291518352121269,0.0625,"SP464"
"Sorex sonomae","mammal","Soricomorpha","Soricidae",46,"npp.sd",0.165937785871485,0.167486505874242,0.0232558139534884,"SP465"
"Sorex trowbridgii","mammal","Soricomorpha","Soricidae",185,"npp.sd",0.337996131785155,0.351828475248366,0.00549450549450549,"SP466"
"Sorex tundrensis","mammal","Soricomorpha","Soricidae",157,"npp.sd",0.0416617565606051,0.041685885825157,0.00649350649350649,"SP467"
"Sorex ugyunak","mammal","Soricomorpha","Soricidae",33,"npp.sd",-0.362075547076796,-0.379272544467355,0.0333333333333333,"SP468"
"Sorex vagrans","mammal","Soricomorpha","Soricidae",237,"npp.sd",-0.0894805565044139,-0.0897205271423922,0.00427350427350427,"SP469"
"Sorex veraepacis","mammal","Soricomorpha","Soricidae",7,"npp.sd",-0.164576187927784,-0.166086678586324,0.25,"SP470"
"Sorex yukonicus","mammal","Soricomorpha","Soricidae",19,"npp.sd",-0.147976578553507,-0.149071079151184,0.0625,"SP471"
"Spermophilus alashanicus","mammal","Rodentia","Sciuridae",5,"npp.sd",0.59922143405445,0.691931557960507,0.5,"SP472"
"Otospermophilus beecheyi","mammal","Rodentia","Sciuridae",67,"npp.sd",0.130365175391409,0.131111320930079,0.015625,"SP473"
"Urocitellus beldingi","mammal","Rodentia","Sciuridae",31,"npp.sd",-0.168225070112008,-0.169839477287423,0.0357142857142857,"SP474"
"Urocitellus columbianus","mammal","Rodentia","Sciuridae",32,"npp.sd",-0.15659209222676,-0.157891195640793,0.0344827586206897,"SP475"
"Urocitellus elegans","mammal","Rodentia","Sciuridae",49,"npp.sd",0.0213379061162139,0.0213411454284369,0.0217391304347826,"SP476"
"Xerospermophilus mohavensis","mammal","Rodentia","Sciuridae",5,"npp.sd",0.0194619066397884,0.0194643643666323,0.5,"SP477"
"Urocitellus mollis","mammal","Rodentia","Sciuridae",21,"npp.sd",0.283718241460169,0.29172120749402,0.0555555555555556,"SP478"
"Spermophilus pallidicauda","mammal","Rodentia","Sciuridae",9,"npp.sd",0.261543487263939,0.267764512924142,0.166666666666667,"SP479"
"Urocitellus parryii","mammal","Rodentia","Sciuridae",155,"npp.sd",0.301375657765095,0.311032003078872,0.00657894736842105,"SP480"
"Urocitellus richardsonii","mammal","Rodentia","Sciuridae",13,"npp.sd",-0.388120706926553,-0.409585536205461,0.1,"SP481"
"Callospermophilus saturatus","mammal","Rodentia","Sciuridae",19,"npp.sd",-0.0234608462508571,-0.0234651520446024,0.0625,"SP482"
"Xerospermophilus spilosoma","mammal","Rodentia","Sciuridae",24,"npp.sd",0.307138370472961,0.317382633161011,0.0476190476190476,"SP483"
"Xerospermophilus tereticaudus","mammal","Rodentia","Sciuridae",27,"npp.sd",0.139149489221756,0.140058167147746,0.0416666666666667,"SP484"
"Ictidomys tridecemlineatus","mammal","Rodentia","Sciuridae",37,"npp.sd",0.252674716101399,0.258267886547043,0.0294117647058824,"SP485"
"Urocitellus undulatus","mammal","Rodentia","Sciuridae",29,"npp.sd",0.38376295035696,0.40446506625294,0.0384615384615385,"SP486"
"Otospermophilus variegatus","mammal","Rodentia","Sciuridae",65,"npp.sd",0.115719110738186,0.116239829087101,0.0161290322580645,"SP487"
"Spilogale gracilis","mammal","Carnivora","Mephitidae",6,"npp.sd",0.135913197319201,0.136759477863831,0.333333333333333,"SP488"
"Spilogale putorius","mammal","Carnivora","Mephitidae",8,"npp.sd",-0.333333333333333,-0.346573590279973,0.2,"SP489"
"Sturnira lilium","mammal","Chiroptera","Phyllostomidae",80,"npp.sd",0.0514041668800089,0.0514495153897313,0.012987012987013,"SP490"
"Sturnira ludovici","mammal","Chiroptera","Phyllostomidae",21,"npp.sd",0.00831743898380693,0.00831763079133276,0.0555555555555556,"SP491"
"Sturnira tildae","mammal","Chiroptera","Phyllostomidae",8,"npp.sd",0.22243003616137,0.226211181964004,0.2,"SP492"
"Stylodipus sungorus","mammal","Rodentia","Dipodidae",5,"npp.sd",-0.861921410000202,-1.30077061691624,0.5,"SP493"
"Suncus murinus","mammal","Soricomorpha","Soricidae",16,"npp.sd",-0.208432290467904,-0.211531874662578,0.0769230769230769,"SP494"
"Sus scrofa","mammal","Artiodactyla","Suidae",5,"npp.sd",-0.627628346684185,-0.737493404316573,0.5,"SP495"
"Syconycteris australis","mammal","Chiroptera","Pteropodidae",12,"npp.sd",0.438971530934706,0.470956135768263,0.111111111111111,"SP496"
"Sylvilagus audubonii","mammal","Lagomorpha","Leporidae",102,"npp.sd",-0.0159937757426148,-0.0159951396925038,0.0101010101010101,"SP497"
"Sylvilagus bachmani","mammal","Lagomorpha","Leporidae",16,"npp.sd",-0.0627660625616377,-0.0628486818867616,0.0769230769230769,"SP498"
"Sylvilagus brasiliensis","mammal","Lagomorpha","Leporidae",6,"npp.sd",0.309907388822186,0.320442955228778,0.333333333333333,"SP499"
"Sylvilagus floridanus","mammal","Lagomorpha","Leporidae",39,"npp.sd",0.2260765015316,0.230050742162192,0.0277777777777778,"SP500"
"Sylvilagus nuttallii","mammal","Lagomorpha","Leporidae",22,"npp.sd",-0.132257791925592,-0.133037144488388,0.0526315789473684,"SP501"
"Synaptomys borealis","mammal","Rodentia","Cricetidae",149,"npp.sd",-0.248105082506885,-0.253392584650938,0.00684931506849315,"SP502"
"Synaptomys cooperi","mammal","Rodentia","Cricetidae",5,"npp.sd",-0.854223910981267,-1.27157485152123,0.5,"SP503"
"Tadarida brasiliensis","mammal","Chiroptera","Molossidae",63,"npp.sd",-0.231645694781609,-0.235927777821549,0.0166666666666667,"SP504"
"Tamias alpinus","mammal","Rodentia","Sciuridae",13,"npp.sd",0.155130975615117,0.156393700356166,0.1,"SP505"
"Tamias amoenus","mammal","Rodentia","Sciuridae",180,"npp.sd",0.178712731414917,0.180652633661337,0.00564971751412429,"SP506"
"Tamias canipes","mammal","Rodentia","Sciuridae",6,"npp.sd",0.301399180958262,0.311057876464933,0.333333333333333,"SP507"
"Tamias cinereicollis","mammal","Rodentia","Sciuridae",27,"npp.sd",-0.105093388263416,-0.10548287812203,0.0416666666666667,"SP508"
"Tamias dorsalis","mammal","Rodentia","Sciuridae",74,"npp.sd",0.3045120560038,0.314485334738095,0.0140845070422535,"SP509"
"Tamias merriami","mammal","Rodentia","Sciuridae",9,"npp.sd",-0.204447249875082,-0.207369435326912,0.166666666666667,"SP510"
"Tamias minimus","mammal","Rodentia","Sciuridae",326,"npp.sd",0.504849351962719,0.555793009036538,0.00309597523219814,"SP511"
"Tamias obscurus","mammal","Rodentia","Sciuridae",8,"npp.sd",0.591612037204554,0.680142514841308,0.2,"SP512"
"Tamias panamintinus","mammal","Rodentia","Sciuridae",9,"npp.sd",0.436945417154629,0.468449164019335,0.166666666666667,"SP513"
"Tamias quadrimaculatus","mammal","Rodentia","Sciuridae",11,"npp.sd",0.0838502367548953,0.0840475830886422,0.125,"SP514"
"Tamias quadrivittatus","mammal","Rodentia","Sciuridae",66,"npp.sd",0.078158707268493,0.0783184447003785,0.0158730158730159,"SP515"
"Tamias ruficaudus","mammal","Rodentia","Sciuridae",9,"npp.sd",0.213910895861947,0.217266210865057,0.166666666666667,"SP516"
"Tamias rufus","mammal","Rodentia","Sciuridae",10,"npp.sd",0.0431431300275429,0.0431699278242742,0.142857142857143,"SP517"
"Tamias senex","mammal","Rodentia","Sciuridae",27,"npp.sd",0.213543460708043,0.216881188134586,0.0416666666666667,"SP518"
"Tamias sibiricus","mammal","Rodentia","Sciuridae",33,"npp.sd",0.238202358679785,0.242867469081441,0.0333333333333333,"SP519"
"Tamias siskiyou","mammal","Rodentia","Sciuridae",11,"npp.sd",-0.614853126370915,-0.716687268306449,0.125,"SP520"
"Tamias speciosus","mammal","Rodentia","Sciuridae",51,"npp.sd",-0.0319858893758474,-0.0319968043006062,0.0208333333333333,"SP521"
"Tamias striatus","mammal","Rodentia","Sciuridae",29,"npp.sd",-0.408617090321568,-0.433950003077072,0.0384615384615385,"SP522"
"Tamias townsendii","mammal","Rodentia","Sciuridae",112,"npp.sd",-0.167215614847903,-0.168800803925575,0.00917431192660551,"SP523"
"Tamias umbrinus","mammal","Rodentia","Sciuridae",73,"npp.sd",0.131444528937476,0.132209492954206,0.0142857142857143,"SP524"
"Tamiasciurus douglasii","mammal","Rodentia","Sciuridae",133,"npp.sd",-0.582255654914353,-0.665868553417319,0.00769230769230769,"SP525"
"Tamiasciurus hudsonicus","mammal","Rodentia","Sciuridae",445,"npp.sd",0.0445256130596911,0.0445550725680519,0.00226244343891403,"SP526"
"Taphozous melanopogon","mammal","Chiroptera","Emballonuridae",5,"npp.sd",-0.382158764141022,-0.402585176583495,0.5,"SP527"
"Taxidea taxus","mammal","Carnivora","Mustelidae",45,"npp.sd",0.3857466353344,0.406793435591494,0.0238095238095238,"SP528"
"Thomomys bottae","mammal","Rodentia","Geomyidae",269,"npp.sd",0.000792558535737871,0.000792558701686158,0.0037593984962406,"SP529"
"Thomomys bulbivorus","mammal","Rodentia","Geomyidae",13,"npp.sd",-0.183488581256341,-0.185590441660987,0.1,"SP530"
"Thomomys mazama","mammal","Rodentia","Geomyidae",19,"npp.sd",-0.428101327261132,-0.457569633860849,0.0625,"SP531"
"Thomomys monticola","mammal","Rodentia","Geomyidae",36,"npp.sd",-0.0457646753488505,-0.0457966654880789,0.0303030303030303,"SP532"
"Thomomys talpoides","mammal","Rodentia","Geomyidae",151,"npp.sd",0.0297420523544502,0.0297508268495255,0.00675675675675676,"SP533"
"Thomomys townsendii","mammal","Rodentia","Geomyidae",6,"npp.sd",-0.757738187434265,-0.990882064658519,0.333333333333333,"SP534"
"Thomomys umbrinus","mammal","Rodentia","Geomyidae",5,"npp.sd",0.520969214033956,0.577669092386075,0.5,"SP535"
"Thylamys elegans","mammal","Didelphimorphia","Didelphidae",9,"npp.sd",-0.419171458320181,-0.446686447967249,0.166666666666667,"SP536"
"Tonatia saurophila","mammal","Chiroptera","Phyllostomidae",10,"npp.sd",0.0659746940931364,0.0660706666694369,0.142857142857143,"SP537"
"Trachops cirrhosus","mammal","Chiroptera","Phyllostomidae",11,"npp.sd",0.10291701717367,0.103282706690642,0.125,"SP538"
"Tylomys watsoni","mammal","Rodentia","Cricetidae",7,"npp.sd",0.0878410461157884,0.088068026497778,0.25,"SP539"
"Tylonycteris robustula","mammal","Chiroptera","Vespertilionidae",7,"npp.sd",-0.181464453923843,-0.183496593220881,0.25,"SP540"
"Urocyon cinereoargenteus","mammal","Carnivora","Canidae",42,"npp.sd",0.461430679270609,0.499127467295723,0.0256410256410256,"SP541"
"Uroderma bilobatum","mammal","Chiroptera","Phyllostomidae",25,"npp.sd",0.559762735338622,0.632487588251038,0.0454545454545455,"SP542"
"Ursus americanus","mammal","Carnivora","Ursidae",15,"npp.sd",0.39458022648733,0.417213339054089,0.0833333333333333,"SP543"
"Vampyressa pusilla","mammal","Chiroptera","Phyllostomidae",9,"npp.sd",-0.0102417929008919,-0.0102421510254048,0.166666666666667,"SP544"
"Vespadelus pumilus","mammal","Chiroptera","Vespertilionidae",5,"npp.sd",-0.365253458620207,-0.382934801287009,0.5,"SP545"
"Vespertilio murinus","mammal","Chiroptera","Vespertilionidae",5,"npp.sd",-0.44557246535821,-0.479162289793939,0.5,"SP546"
"Vulpes lagopus","mammal","Carnivora","Canidae",40,"npp.sd",0.163503997269353,0.164984838220808,0.027027027027027,"SP547"
"Vulpes macrotis","mammal","Carnivora","Canidae",35,"npp.sd",-0.391193104391036,-0.413207936697513,0.03125,"SP548"
"Vulpes velox","mammal","Carnivora","Canidae",31,"npp.sd",-0.14844008994848,-0.149545000576149,0.0357142857142857,"SP549"
"Vulpes vulpes","mammal","Carnivora","Canidae",56,"npp.sd",0.0919973682972042,0.0922582346847557,0.0188679245283019,"SP550"
"Zapus hudsonius","mammal","Rodentia","Dipodidae",200,"npp.sd",-0.191401381330566,-0.193791437852832,0.0050761421319797,"SP551"
