"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","sd.tavg","sd.tmax","sd.npp","sd.npp.sd","rng.tavg","rng.tmax","rng.npp","rng.npp.sd","SPID","migratory"
"Phrygilus punensis","bird","Passeriformes","Thraupidae",9,"npp.sd",0.227057968854178,0.231085317124437,0.166666666666667,4.45376931964126,4.27505297298608,0.21248360642043,0.101385803052068,12.6287503242492,11.7372493743896,0.569800257682805,0.31322056055069,"SP1031","resident"
"Phrygilus unicolor","bird","Passeriformes","Thraupidae",7,"npp.sd",-0.564160961626238,-0.638915917653153,0.25,3.63914044038407,3.2571472967561,0.570443870174409,0.294611782566408,9.59183335304256,9.3082504272461,1.73054653406143,0.787030041217804,"SP1032","resident"
"Phyllastrephus fischeri","bird","Passeriformes","Pycnonotidae",14,"npp.sd",-0.450824609153359,-0.485734752969193,0.0909090909090909,3.21704761791184,2.6467619908547,1.16612121567992,0.134356162001252,9.9705009460449,8.4417476654053,4.21563804149628,0.540829181671143,"SP1033","resident"
"Phyllastrephus icterinus","bird","Passeriformes","Pycnonotidae",7,"npp.sd",-0.00815118585374059,-0.00815136638750819,0.25,1.50059984477449,1.58472118339753,0.813006075768536,0.239792701072648,3.3549156188965,5.0002498626709,2.49689471721649,0.614438533782963,"SP1034","resident"
"Phyllastrephus strepitans","bird","Passeriformes","Pycnonotidae",7,"npp.sd",0.253510591043412,0.259160968730552,0.25,2.34258308284174,1.57114775587756,0.714556603273157,0.105622111598308,5.738000869751,3.9614982604981,1.74524462223053,0.280379295349121,"SP1035","resident"
"Phyllastrephus terrestris","bird","Passeriformes","Pycnonotidae",11,"npp.sd",0.686102027806244,0.840553323827948,0.125,3.04486950482568,2.45240941582399,0.72228375305386,0.25757277635993,9.755277633667,8.759973526001,2.47205150127411,0.684942126274105,"SP1036","resident"
"Phyllergates cucullatus","bird","Passeriformes","Scotocercidae",5,"npp.sd",-0.59874122321446,-0.691182657642154,0.5,4.21284648245374,5.0306769893816,0.743471854077043,0.396054460958763,9.4193344116211,10.5219993591309,1.94367396831512,0.973297089338298,"SP1037","resident"
"Phyllomyias nigrocapillus","bird","Passeriformes","Tyrannidae",6,"npp.sd",-0.129632220825807,-0.130365766714931,0.333333333333333,2.10391065311675,2.35847055856833,0.30783083299999,0.191109348885288,5.2424163818359,6.2175827026367,0.84370672702789,0.521999537944793,"SP1038","resident"
"Phyllomyias uropygialis","bird","Passeriformes","Tyrannidae",6,"npp.sd",-0.27448485769626,-0.281707699560632,0.333333333333333,2.37435360949096,2.25044667408882,0.776696832047128,0.403143405918889,6.332166671753,4.8933334350586,2.03479623794556,1.0810606777668,"SP1039","resident"
"Phylloscartes ventralis","bird","Passeriformes","Tyrannidae",13,"npp.sd",-0.108994876874318,-0.109429595217304,0.1,2.29256967529578,2.36457489714944,0.701245423268089,0.277758273964011,7.0885829925538,7.1005840301514,2.08353519439698,0.924699485301967,"SP1040","resident"
"Seicercus borealis","bird","Passeriformes","Phylloscopidae",25,"npp.sd",0.0312845712261832,0.0312947835482511,0.0454545454545455,9.50492793589269,9.23321887281068,5520.51103572481,14611.972542487,37.5792512893677,38.2180814743042,24197.1265312433,44663.6819924116,"SP1041","migratory"
"Phylloscopus collybita","bird","Passeriformes","Phylloscopidae",11,"npp.sd",0.797449844164663,1.09156832354148,0.125,3.80882675815982,3.43637217720117,0.630120492508081,0.531081314608904,14.6808335781097,12.9478330612183,2.17088089883327,1.97752797603607,"SP1042","migratory"
"Phylloscopus fuscatus","bird","Passeriformes","Phylloscopidae",7,"npp.sd",0.785030469353454,1.05834723178608,0.25,8.07367835812921,7.21308086289188,1.32640570911721,0.493460499733503,21.7223334312439,19.5663332939148,3.63167905807495,1.31936883926392,"SP1043","migratory"
"Abrornis humei","bird","Passeriformes","Phylloscopidae",7,"npp.sd",-0.0388643930019692,-0.0388839782125248,0.25,3.79830890588554,3.92460043757377,0.437093537602348,0.508738499316411,8.9467499256134,8.89766693115239,1.10465180873871,1.23524884879589,"SP1044","migratory"
"Abrornis inornata","bird","Passeriformes","Phylloscopidae",9,"npp.sd",0.245306343332077,0.250412461690583,0.166666666666667,8.20326340757079,8.44102269473943,0.67819800529605,0.341146958345448,28.7366671562194,28.914668560028,1.94558197259903,1.07757240533829,"SP1045","migratory"
"Abrornis maculipennis","bird","Passeriformes","Phylloscopidae",7,"npp.sd",-0.365173533111852,-0.382842574484934,0.25,2.78113911517284,2.79622189851259,0.644341702551309,0.126613660302007,7.6431655883789,7.3229169845581,1.73062539100647,0.37272763252258,"SP1046","resident"
"Abrornis proregulus","bird","Passeriformes","Phylloscopidae",6,"npp.sd",0.506320268956112,0.557769029262874,0.333333333333333,9.4243210215986,9.4192613941697,1.20212886270974,0.334747400206055,28.7366671562194,28.914668560028,2.91946506500244,1.02438974380493,"SP1047","migratory"
"Phylloscopus pulcher","bird","Passeriformes","Phylloscopidae",10,"npp.sd",0.232109651144168,0.236418097328999,0.142857142857143,3.58974042961664,3.7018387606752,0.889383265626828,0.200837545394664,12.3941659927368,12.2884168624878,3.32912695407867,0.729221463203426,"SP1048","migratory"
"Phylloscopus reguloides","bird","Passeriformes","Phylloscopidae",8,"npp.sd",-0.0289325162581315,-0.0289405933600839,0.2,6.04918926239247,7.55708140160798,0.705522652476906,0.119839115245896,14.4643325805664,18.1635017395019,1.96056938171387,0.37604796886444,"SP1049","migratory"
"Seicercus tenellipes","bird","Passeriformes","Phylloscopidae",6,"npp.sd",0.539352316185775,0.603241762787797,0.333333333333333,11.8984772561117,10.5380923222247,1.26721159710035,0.317074417229159,26.0338332653046,23.0378332138062,3.07401096820831,0.768492817878718,"SP1050","migratory"
"Phylloscopus trivirgatus","bird","Passeriformes","Phylloscopidae",10,"npp.sd",0.0316585082080997,0.0316690912705542,0.142857142857143,2.80090163144596,2.70260659793773,0.744716279804071,0.208013834718575,8.3522491455078,7.9917507171631,2.11740493774414,0.709007412195206,"SP1051","resident"
"Phylloscopus trochiloides","bird","Passeriformes","Phylloscopidae",11,"npp.sd",0.26088567623159,0.267058530520804,0.125,6.10478658940932,5.57748396312039,1.19666703195164,0.588963847672413,22.331416606903,19.8974170684815,4.22657287120819,1.59449855983257,"SP1052","migratory"
"Phylloscopus trochilus","bird","Passeriformes","Phylloscopidae",15,"npp.sd",-0.294789732156215,-0.303803790677217,0.0833333333333333,5.04073113475182,5.38283020955203,0.645431162008928,0.412712165133199,17.0000820159912,19.5215272903442,2.04683626443148,1.64376425743103,"SP1053","migratory"
"Phytotoma rutila","bird","Passeriformes","Cotingidae",5,"npp.sd",-0.25004219145077,-0.255457816603531,0.5,5.32401033019349,4.90317332123495,0.373019898632598,0.422110714774881,11.8549165725708,11.1898326873779,0.950184673070909,0.893161207437518,"SP1054","migratory"
"Piaya cayana","bird","Cuculiformes","Cuculidae",14,"npp.sd",-0.14785794381753,-0.148949790682031,0.0909090909090909,3.26245132244359,3.37823620502204,1.03265954269903,0.28629543205708,10.5209159851074,10.6845836639404,2.9743618965149,1.04586294293403,"SP1055","resident"
"Pica hudsonia","bird","Passeriformes","Corvidae",19,"npp.sd",0.192967312704012,0.195417425163416,0.0625,2.05571313306229,2.98551773123836,0.31197138511758,0.448202814918111,8.65750098228455,13.3215317726135,1.42628371715546,1.88455192744732,"SP1056","resident"
"Pica pica","bird","Passeriformes","Corvidae",13,"npp.sd",0.186154468907753,0.188350615961627,0.1,5.40616334968179,5.61314375272984,0.64329349863888,0.575834513193274,16.9639165401459,19.341667175293,1.82878744602203,1.68962490558624,"SP1057","resident"
"Picoides albolarvatus","bird","Piciformes","Picidae",15,"npp.sd",0.351480037713144,0.36713140480533,0.0833333333333333,2.60448859849174,2.120116923749,0.356913768644868,0.303802543895059,9.30591630935669,7.3889999389649,1.16548335552216,0.980531930923463,"SP1058","resident"
"Picoides arcticus","bird","Piciformes","Picidae",8,"npp.sd",0.428571428571429,0.458145365937078,0.2,4.43056910047549,5.18166802801443,0.668296810164946,0.619087652253914,10.6790833473205,13.4449999332428,1.79272031784058,1.56791603565216,"SP1059","migratory"
"Picoides fumigatus","bird","Piciformes","Picidae",8,"npp.sd",-0.102781458802854,-0.103145699057557,0.2,4.09359844231028,3.75914680211887,0.846623564297628,0.327219000258809,12.2535009384155,11.597749710083,2.54405450820923,0.815015763044362,"SP1060","resident"
"Picoides nuttallii","bird","Piciformes","Picidae",15,"npp.sd",0.241319731361094,0.246174978457689,0.0833333333333333,1.11526227635704,1.17399035284025,0.747869891222363,0.322543607187508,4.7013339996338,3.9745826721192,2.98479652404785,1.24775516986847,"SP1061","resident"
"Picoides pubescens","bird","Piciformes","Picidae",109,"npp.sd",0.122773746504412,0.123396258603648,0.00943396226415094,3.4542250872966,3.63223170189112,0.5977287633916,0.495264641328897,17.5696709156036,18.7517752647399,2.72969391942024,2.18841862678528,"SP1062","resident"
"Picoides scalaris","bird","Piciformes","Picidae",17,"npp.sd",-0.284853757101,-0.292956562923342,0.0714285714285714,6.60995560275308,6.89778721058796,0.342933769422977,0.127663634586449,24.5288331508637,24.8989996910095,1.47957540675997,0.437191918492317,"SP1063","resident"
"Picoides tridactylus","bird","Piciformes","Picidae",5,"npp.sd",-0.559816901314787,-0.632566474337351,0.5,7.59052251918515,8.9720108830418,0.645111251552505,0.714314252055443,18.6263332366943,22.9531672000885,1.461758852005,1.76075129210949,"SP1064","migratory"
"Picoides villosus","bird","Piciformes","Picidae",73,"npp.sd",0.321491481340734,0.333309626743848,0.0142857142857143,3.27761313630028,3.43193236639172,0.761949376158504,0.550113383197347,16.6849170923233,15.2149171829224,3.66253590583801,2.16137814521789,"SP1065","resident"
"Picumnus cirratus","bird","Piciformes","Picidae",16,"npp.sd",0.0259645257205492,0.0259703628005527,0.0769230769230769,3.05142426865241,2.76064614097414,0.982673656576288,0.320547455845301,11.6144170761108,9.9453334808349,3.41536754369736,1.161612033844,"SP1066","resident"
"Picumnus exilis","bird","Piciformes","Picidae",5,"npp.sd",0.254281729742239,0.259985242880542,0.5,1.94164517679598,1.74870296456454,0.688873069935431,0.300102007038833,4.9399070739747,4.2516384124756,1.68382072448731,0.667797625064848,"SP1067","resident"
"Picus canus","bird","Piciformes","Picidae",6,"npp.sd",-0.896371625215798,-1.45344324413292,0.333333333333333,9.76851356704082,8.52156669255333,0.903244143730911,0.269891452540573,29.7364993095398,25.65216588974,2.38919258117675,0.74573791027069,"SP1068","resident"
"Pinicola enucleator","bird","Passeriformes","Fringillidae",33,"npp.sd",0.318550680375345,0.330033280253885,0.0333333333333333,4.26118686209406,4.14102425154818,0.48749239617023,0.476599263033108,13.5931663513184,14.2489993572236,1.76371896266937,1.83417069911956,"SP1069","migratory"
"Pionus tumultuosus","bird","Psittaciformes","Psittacidae",6,"npp.sd",-0.183016470417646,-0.185101925719625,0.333333333333333,1.06585835025877,0.975244305831472,0.814195500261207,0.367904989942794,2.9679164886475,2.9030838012695,2.11114156246186,1.04184386134147,"SP1070","nomadic"
"Pipilo chlorurus","bird","Passeriformes","Passerellidae",38,"npp.sd",-0.0863819791317793,-0.0865978025747649,0.0285714285714286,4.77723330193225,4.9175158756323,0.362188184773906,0.338325505910077,24.4725004434586,25.6020007133484,1.73467838019133,1.24646593630313,"SP1071","migratory"
"Pipilo erythrophthalmus","bird","Passeriformes","Passerellidae",25,"npp.sd",0.699926373085338,0.867156175781419,0.0454545454545455,2.80071505058386,2.74342836679066,0.684928798872783,0.461254274533919,14.3064994812012,12.605167388916,2.24147593975067,1.42427837848663,"SP1072","migratory"
"Pipilo maculatus","bird","Passeriformes","Passerellidae",55,"npp.sd",0.245316155341642,0.250422901971277,0.0192307692307692,3.70776409927854,4.1576441856366,0.986841369643659,0.513793822900659,16.7629172801972,17.8914165496827,3.60411240160466,2.06836475431919,"SP1073","migratory"
"Pipra erythrocephala","bird","Passeriformes","Pipridae",21,"npp.sd",-0.0433500027973778,-0.0433771882268356,0.0555555555555556,1.38513874121681,1.44271593113142,0.772520866718424,0.258291379615844,5.8541679382325,6.054666519165,2.94900584220887,0.911645174026485,"SP1074","resident"
"Pipra fasciicauda","bird","Passeriformes","Pipridae",14,"npp.sd",0.41881995979581,0.446260101082343,0.0909090909090909,1.77246566770318,1.70396358229459,0.953104702595804,0.242257397128129,5.1075839996338,4.7452507019043,2.82586896419525,0.72295987606048,"SP1075","resident"
"Pipraeidea bonariensis","bird","Passeriformes","Thraupidae",24,"npp.sd",0.0747794259712855,0.0749192834351314,0.0476190476190476,4.34669626644752,3.95766734659417,0.76503414662911,0.342710591507968,15.8714170455933,14.5828332901001,2.95828247070312,1.19238002598285,"SP1076","migratory"
"Pipraeidea melanonota","bird","Passeriformes","Thraupidae",5,"npp.sd",-0.618673668345026,-0.72285342379364,0.5,3.41116887682191,3.03729610942572,1.10668154851226,0.456600173364718,8.2646656036377,7.803165435791,2.19861900806427,1.18626019358635,"SP1077","resident"
"Pipreola arcuata","bird","Passeriformes","Cotingidae",7,"npp.sd",-0.16096500609957,-0.16237721270777,0.25,3.29807093692517,3.18517123213041,1.08688507216935,0.391913092308864,9.25433254241945,8.0621662139892,2.9438214302063,1.18177264928817,"SP1078","resident"
"Pipreola riefferii","bird","Passeriformes","Cotingidae",7,"npp.sd",0.613556030074979,0.71460442351044,0.25,2.41580472583205,2.48371364912191,0.711619589750348,0.190938600018224,7.1988325119019,7.4930000305176,2.18246042728424,0.521999537944793,"SP1079","resident"
"Piprites chloris","bird","Passeriformes","Tyrannidae",6,"npp.sd",0.467694432693975,0.507115168152463,0.333333333333333,2.39632776301058,1.85466857471053,0.47603927046337,0.221383561963578,5.0896663665771,3.9996662139893,1.44257378578186,0.62406408786773,"SP1080","resident"
"Piranga flava","bird","Passeriformes","Cardinalidae",21,"npp.sd",-0.404036158483403,-0.428463170765533,0.0555555555555556,7.09318757699496,5.5772935455874,1.17695285244418,0.35002119228348,20.1264991760254,16.5730838775634,4.03659117221832,1.22191098332405,"SP1081","migratory"
"Piranga ludoviciana","bird","Passeriformes","Cardinalidae",86,"npp.sd",0.140877309325045,0.141820536781741,0.0120481927710843,6.00150764152088,6.0604228565466,0.934339826561557,0.444709313669859,24.0357504487038,24.419249534607,4.58023239672184,1.89349748194218,"SP1082","migratory"
"Piranga olivacea","bird","Passeriformes","Cardinalidae",38,"npp.sd",0.017919215148739,0.0179211334613366,0.0285714285714286,2.85041146927597,2.87638942209683,0.442845586548834,0.398527528448226,18.7110824584961,17.8994159698486,1.71267747879028,1.94921033084393,"SP1083","migratory"
"Piranga rubra","bird","Passeriformes","Cardinalidae",24,"npp.sd",-0.451680447695708,-0.48680942608992,0.0476190476190476,5.4011193665517,5.05541269330913,0.976478353306629,0.395302537136943,22.6565842628479,20.626916885376,3.24836048483849,1.17479601502418,"SP1084","migratory"
"Pitangus sulphuratus","bird","Passeriformes","Tyrannidae",20,"npp.sd",-0.565659095960958,-0.64111622147789,0.0588235294117647,3.23589044408193,3.03285645389979,1.06906289595332,0.373320815092621,11.2873868942261,10.6282501220703,2.83946174383163,1.42389008402824,"SP1085","resident"
"Pithys albifrons","bird","Passeriformes","Thamnophilidae",15,"npp.sd",0.0178582381958848,0.0178601369891932,0.0833333333333333,1.84595986380279,1.92513165542354,0.630626260401686,0.17308776285334,5.3635005950928,5.5445003509522,2.26859545707703,0.65353840589523,"SP1086","resident"
"Pitohui dichrous","bird","Passeriformes","Corvidae",5,"npp.sd",-0.537718826874269,-0.600941005088155,0.5,2.19147354129861,1.77098826460768,0.635821318505099,0.201669209689307,5.4145030975341,4.5678024291993,1.69447898864746,0.475769937038422,"SP1087","resident"
"Pseudorectes ferrugineus","bird","Passeriformes","Corvidae",9,"npp.sd",-0.17847770182174,-0.180409860513541,0.166666666666667,1.53324340687096,1.56093337127604,0.504680804118971,0.218930944306028,4.0380001068116,4.9331665039062,1.40103268623352,0.639179646968843,"SP1088","resident"
"Pitohui kirhocephalus","bird","Passeriformes","Corvidae",9,"npp.sd",0.155434639275441,0.156704867105236,0.166666666666667,1.69635068226875,1.7751072535255,0.645531301032523,0.230330801295796,4.9113330841065,5.8147506713867,1.84234046936035,0.602626383304592,"SP1089","resident"
"Melanorectes nigrescens","bird","Passeriformes","Corvidae",6,"npp.sd",-0.0439074467037808,-0.0439356952467244,0.333333333333333,2.40917304799049,2.10845753860013,0.668461084439081,0.181223280493882,6.3642501831055,5.8735008239746,1.80265474319458,0.564124405384068,"SP1090","resident"
"Erythropitta erythrogaster","bird","Passeriformes","Pittidae",9,"npp.sd",0.358941152471731,0.375669926304668,0.166666666666667,1.26128499367072,1.14451773455208,163.323045902867,565.997420042439,3.8332500457764,3.0030021667481,490.62400341034,1698.40339618922,"SP1091","resident"
