"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","search_string","dupli","SPID"
"Abrornis inornata","bird","Passeriformes","Phylloscopidae",9,"npp.sd",0.245306343332077,0.250412461690583,0.166666666666667,"phylloscopus inornatus","Abrornis inornatanpp.sd","SP1045"
"Abrornis maculipennis","bird","Passeriformes","Phylloscopidae",7,"npp.sd",-0.365173533111852,-0.382842574484934,0.25,"phylloscopus maculipennis","Abrornis maculipennisnpp.sd","SP1046"
"Abrornis proregulus","bird","Passeriformes","Phylloscopidae",6,"npp.sd",0.506320268956112,0.557769029262874,0.333333333333333,"phylloscopus proregulus","Abrornis proregulusnpp.sd","SP1047"
"Phylloscopus pulcher","bird","Passeriformes","Phylloscopidae",10,"npp.sd",0.232109651144168,0.236418097328999,0.142857142857143,NA,"Phylloscopus pulchernpp.sd","SP1048"
"Phylloscopus reguloides","bird","Passeriformes","Phylloscopidae",8,"npp.sd",-0.0289325162581315,-0.0289405933600839,0.2,NA,"Phylloscopus reguloidesnpp.sd","SP1049"
"Seicercus tenellipes","bird","Passeriformes","Phylloscopidae",6,"npp.sd",0.539352316185775,0.603241762787797,0.333333333333333,"phylloscopus tenellipes","Seicercus tenellipesnpp.sd","SP1050"
"Phylloscopus trivirgatus","bird","Passeriformes","Phylloscopidae",10,"npp.sd",0.0316585082080997,0.0316690912705542,0.142857142857143,NA,"Phylloscopus trivirgatusnpp.sd","SP1051"
"Phylloscopus trochiloides","bird","Passeriformes","Phylloscopidae",11,"npp.sd",0.26088567623159,0.267058530520804,0.125,NA,"Phylloscopus trochiloidesnpp.sd","SP1052"
"Phylloscopus trochilus","bird","Passeriformes","Phylloscopidae",15,"npp.sd",-0.294789732156215,-0.303803790677217,0.0833333333333333,NA,"Phylloscopus trochilusnpp.sd","SP1053"
"Phytotoma rutila","bird","Passeriformes","Cotingidae",5,"npp.sd",-0.25004219145077,-0.255457816603531,0.5,NA,"Phytotoma rutilanpp.sd","SP1054"
"Piaya cayana","bird","Cuculiformes","Cuculidae",14,"npp.sd",-0.14785794381753,-0.148949790682031,0.0909090909090909,NA,"Piaya cayananpp.sd","SP1055"
"Pica hudsonia","bird","Passeriformes","Corvidae",19,"npp.sd",0.192967312704012,0.195417425163416,0.0625,NA,"Pica hudsonianpp.sd","SP1056"
"Pica pica","bird","Passeriformes","Corvidae",13,"npp.sd",0.186154468907753,0.188350615961627,0.1,NA,"Pica picanpp.sd","SP1057"
"Picoides albolarvatus","bird","Piciformes","Picidae",15,"npp.sd",0.351480037713144,0.36713140480533,0.0833333333333333,NA,"Picoides albolarvatusnpp.sd","SP1058"
"Picoides arcticus","bird","Piciformes","Picidae",8,"npp.sd",0.428571428571429,0.458145365937078,0.2,NA,"Picoides arcticusnpp.sd","SP1059"
"Picoides fumigatus","bird","Piciformes","Picidae",8,"npp.sd",-0.102781458802854,-0.103145699057557,0.2,NA,"Picoides fumigatusnpp.sd","SP1060"
"Picoides nuttallii","bird","Piciformes","Picidae",15,"npp.sd",0.241319731361094,0.246174978457689,0.0833333333333333,NA,"Picoides nuttalliinpp.sd","SP1061"
"Picoides pubescens","bird","Piciformes","Picidae",109,"npp.sd",0.122773746504412,0.123396258603648,0.00943396226415094,NA,"Picoides pubescensnpp.sd","SP1062"
"Picoides scalaris","bird","Piciformes","Picidae",17,"npp.sd",-0.284853757101,-0.292956562923342,0.0714285714285714,NA,"Picoides scalarisnpp.sd","SP1063"
"Picoides tridactylus","bird","Piciformes","Picidae",5,"npp.sd",-0.559816901314787,-0.632566474337351,0.5,NA,"Picoides tridactylusnpp.sd","SP1064"
"Picoides villosus","bird","Piciformes","Picidae",73,"npp.sd",0.321491481340734,0.333309626743848,0.0142857142857143,NA,"Picoides villosusnpp.sd","SP1065"
"Picumnus cirratus","bird","Piciformes","Picidae",16,"npp.sd",0.0259645257205492,0.0259703628005527,0.0769230769230769,NA,"Picumnus cirratusnpp.sd","SP1066"
"Picumnus exilis","bird","Piciformes","Picidae",5,"npp.sd",0.254281729742239,0.259985242880542,0.5,NA,"Picumnus exilisnpp.sd","SP1067"
"Picus canus","bird","Piciformes","Picidae",6,"npp.sd",-0.896371625215798,-1.45344324413292,0.333333333333333,NA,"Picus canusnpp.sd","SP1068"
"Pinicola enucleator","bird","Passeriformes","Fringillidae",33,"npp.sd",0.318550680375345,0.330033280253885,0.0333333333333333,NA,"Pinicola enucleatornpp.sd","SP1069"
"Pionus tumultuosus","bird","Psittaciformes","Psittacidae",6,"npp.sd",-0.183016470417646,-0.185101925719625,0.333333333333333,NA,"Pionus tumultuosusnpp.sd","SP1070"
"Pipilo chlorurus","bird","Passeriformes","Passerellidae",38,"npp.sd",-0.0863819791317793,-0.0865978025747649,0.0285714285714286,NA,"Pipilo chlorurusnpp.sd","SP1071"
"Pipilo erythrophthalmus","bird","Passeriformes","Passerellidae",25,"npp.sd",0.699926373085338,0.867156175781419,0.0454545454545455,NA,"Pipilo erythrophthalmusnpp.sd","SP1072"
"Pipilo maculatus","bird","Passeriformes","Passerellidae",55,"npp.sd",0.245316155341642,0.250422901971277,0.0192307692307692,NA,"Pipilo maculatusnpp.sd","SP1073"
"Pipra erythrocephala","bird","Passeriformes","Pipridae",21,"npp.sd",-0.0433500027973778,-0.0433771882268356,0.0555555555555556,NA,"Pipra erythrocephalanpp.sd","SP1074"
"Pipra fasciicauda","bird","Passeriformes","Pipridae",14,"npp.sd",0.41881995979581,0.446260101082343,0.0909090909090909,NA,"Pipra fasciicaudanpp.sd","SP1075"
"Pipraeidea bonariensis","bird","Passeriformes","Thraupidae",24,"npp.sd",0.0747794259712855,0.0749192834351314,0.0476190476190476,NA,"Pipraeidea bonariensisnpp.sd","SP1076"
"Pipraeidea melanonota","bird","Passeriformes","Thraupidae",5,"npp.sd",-0.618673668345026,-0.72285342379364,0.5,NA,"Pipraeidea melanonotanpp.sd","SP1077"
"Pipreola arcuata","bird","Passeriformes","Cotingidae",7,"npp.sd",-0.16096500609957,-0.16237721270777,0.25,NA,"Pipreola arcuatanpp.sd","SP1078"
"Pipreola riefferii","bird","Passeriformes","Cotingidae",7,"npp.sd",0.613556030074979,0.71460442351044,0.25,NA,"Pipreola riefferiinpp.sd","SP1079"
"Piprites chloris","bird","Passeriformes","Tyrannidae",6,"npp.sd",0.467694432693975,0.507115168152463,0.333333333333333,NA,"Piprites chlorisnpp.sd","SP1080"
"Piranga flava","bird","Passeriformes","Cardinalidae",21,"npp.sd",-0.404036158483403,-0.428463170765533,0.0555555555555556,NA,"Piranga flavanpp.sd","SP1081"
"Piranga ludoviciana","bird","Passeriformes","Cardinalidae",86,"npp.sd",0.140877309325045,0.141820536781741,0.0120481927710843,NA,"Piranga ludoviciananpp.sd","SP1082"
"Piranga olivacea","bird","Passeriformes","Cardinalidae",38,"npp.sd",0.017919215148739,0.0179211334613366,0.0285714285714286,NA,"Piranga olivaceanpp.sd","SP1083"
"Piranga rubra","bird","Passeriformes","Cardinalidae",24,"npp.sd",-0.451680447695708,-0.48680942608992,0.0476190476190476,NA,"Piranga rubranpp.sd","SP1084"
"Pitangus sulphuratus","bird","Passeriformes","Tyrannidae",20,"npp.sd",-0.565659095960958,-0.64111622147789,0.0588235294117647,NA,"Pitangus sulphuratusnpp.sd","SP1085"
"Pithys albifrons","bird","Passeriformes","Thamnophilidae",15,"npp.sd",0.0178582381958848,0.0178601369891932,0.0833333333333333,NA,"Pithys albifronsnpp.sd","SP1086"
"Pitohui dichrous","bird","Passeriformes","Corvidae",5,"npp.sd",-0.537718826874269,-0.600941005088155,0.5,NA,"Pitohui dichrousnpp.sd","SP1087"
"Pseudorectes ferrugineus","bird","Passeriformes","Corvidae",9,"npp.sd",-0.17847770182174,-0.180409860513541,0.166666666666667,"pitohui ferrugineus","Pseudorectes ferrugineusnpp.sd","SP1088"
"Pitohui kirhocephalus","bird","Passeriformes","Corvidae",9,"npp.sd",0.155434639275441,0.156704867105236,0.166666666666667,NA,"Pitohui kirhocephalusnpp.sd","SP1089"
"Melanorectes nigrescens","bird","Passeriformes","Corvidae",6,"npp.sd",-0.0439074467037808,-0.0439356952467244,0.333333333333333,"pitohui nigrescens","Melanorectes nigrescensnpp.sd","SP1090"
"Erythropitta erythrogaster","bird","Passeriformes","Pittidae",9,"npp.sd",0.358941152471731,0.375669926304668,0.166666666666667,"pitta erythrogaster","Erythropitta erythrogasternpp.sd","SP1091"
"Pitta sordida","bird","Passeriformes","Pittidae",8,"npp.sd",0.728258444462894,0.92500902490523,0.2,NA,"Pitta sordidanpp.sd","SP1092"
"Platyrinchus cancrominus","bird","Passeriformes","Tyrannidae",5,"npp.sd",0.393774426881616,0.416259305696049,0.5,NA,"Platyrinchus cancrominusnpp.sd","SP1093"
"Platyrinchus coronatus","bird","Passeriformes","Tyrannidae",9,"npp.sd",0.269522942044568,0.276349323974062,0.166666666666667,NA,"Platyrinchus coronatusnpp.sd","SP1094"
"Platyrinchus mystaceus","bird","Passeriformes","Tyrannidae",13,"npp.sd",0.0820751104877171,0.0822601538115435,0.1,NA,"Platyrinchus mystaceusnpp.sd","SP1095"
"Platyrinchus saturatus","bird","Passeriformes","Tyrannidae",6,"npp.sd",-0.187218348297244,-0.189452912505499,0.333333333333333,NA,"Platyrinchus saturatusnpp.sd","SP1096"
"Platysteira cyanea","bird","Passeriformes","Platysteiridae",5,"npp.sd",0.134477427131131,0.135296976131953,0.5,NA,"Platysteira cyaneanpp.sd","SP1097"
"Plectrophenax nivalis","bird","Passeriformes","Calcariidae",7,"npp.sd",-0.460202090239448,-0.497567647383638,0.25,NA,"Plectrophenax nivalisnpp.sd","SP1098"
"Plegadis chihi","bird","Pelecaniformes","Threskiornithidae",9,"npp.sd",-0.156936910018657,-0.15824470086592,0.166666666666667,NA,"Plegadis chihinpp.sd","SP1099"
"Ploceus baglafecht","bird","Passeriformes","Ploceidae",12,"npp.sd",-0.117574325659715,-0.118120635691786,0.111111111111111,NA,"Ploceus baglafechtnpp.sd","SP1100"
"Ploceus bicolor","bird","Passeriformes","Ploceidae",5,"npp.sd",-0.410295969619251,-0.435967050631972,0.5,NA,"Ploceus bicolornpp.sd","SP1101"
"Ploceus cucullatus","bird","Passeriformes","Ploceidae",26,"npp.sd",0.255352736956075,0.26113062177312,0.0434782608695652,NA,"Ploceus cucullatusnpp.sd","SP1102"
"Ploceus nigerrimus","bird","Passeriformes","Ploceidae",5,"npp.sd",0.683745097555401,0.836113637187513,0.5,NA,"Ploceus nigerrimusnpp.sd","SP1103"
"Ploceus nigricollis","bird","Passeriformes","Ploceidae",8,"npp.sd",0.167385774367857,0.168975863273543,0.2,NA,"Ploceus nigricollisnpp.sd","SP1104"
"Ploceus ocularis","bird","Passeriformes","Ploceidae",12,"npp.sd",-0.0833988989244457,-0.0835930667866955,0.111111111111111,NA,"Ploceus ocularisnpp.sd","SP1105"
"Ploceus rubiginosus","bird","Passeriformes","Ploceidae",6,"npp.sd",0.351890631233444,0.367599949100631,0.333333333333333,NA,"Ploceus rubiginosusnpp.sd","SP1106"
"Ploceus subaureus","bird","Passeriformes","Ploceidae",7,"npp.sd",-0.689642053142177,-0.847272841981168,0.25,NA,"Ploceus subaureusnpp.sd","SP1107"
"Ploceus velatus","bird","Passeriformes","Ploceidae",23,"npp.sd",-0.208451108035694,-0.211551546950806,0.05,NA,"Ploceus velatusnpp.sd","SP1108"
"Ploceus xanthops","bird","Passeriformes","Ploceidae",6,"npp.sd",-0.150969329660688,-0.152132225383171,0.333333333333333,NA,"Ploceus xanthopsnpp.sd","SP1109"
"Pluvialis dominica","bird","Charadriiformes","Charadriidae",14,"npp.sd",0.294125145591438,0.303076110425906,0.0909090909090909,NA,"Pluvialis dominicanpp.sd","SP1110"
"Pluvialis squatarola","bird","Charadriiformes","Charadriidae",10,"npp.sd",0.378588160203165,0.398410565969461,0.142857142857143,NA,"Pluvialis squatarolanpp.sd","SP1111"
"Podiceps auritus","bird","Podicipediformes","Podicipedidae",14,"npp.sd",-0.196306623572569,-0.198888226020818,0.0909090909090909,NA,"Podiceps auritusnpp.sd","SP1112"
"Podiceps grisegena","bird","Podicipediformes","Podicipedidae",6,"npp.sd",0.313281044578618,0.324179390085192,0.333333333333333,NA,"Podiceps grisegenanpp.sd","SP1113"
"Podiceps nigricollis","bird","Podicipediformes","Podicipedidae",23,"npp.sd",0.18757637048725,0.18982396524492,0.05,NA,"Podiceps nigricollisnpp.sd","SP1114"
"Podilymbus podiceps","bird","Podicipediformes","Podicipedidae",17,"npp.sd",-0.0188902818665267,-0.018892529301105,0.0714285714285714,NA,"Podilymbus podicepsnpp.sd","SP1115"
"Poecile atricapillus","bird","Passeriformes","Paridae",108,"npp.sd",0.05981063754651,0.0598821114644552,0.00952380952380952,NA,"Poecile atricapillusnpp.sd","SP1116"
"Poecile lugubris","bird","Passeriformes","Paridae",5,"npp.sd",-0.195283349245314,-0.197824159890757,0.5,NA,"Poecile lugubrisnpp.sd","SP1117"
"Poecile montanus","bird","Passeriformes","Paridae",8,"npp.sd",0.799217088563604,1.09644130833997,0.2,NA,"Poecile montanusnpp.sd","SP1118"
"Poecile palustris","bird","Passeriformes","Paridae",7,"npp.sd",0.15184503490153,0.153028476467373,0.25,NA,"Poecile palustrisnpp.sd","SP1119"
"Poecile rufescens","bird","Passeriformes","Paridae",12,"npp.sd",-0.21810660373687,-0.221667279347444,0.111111111111111,NA,"Poecile rufescensnpp.sd","SP1120"
"Poecilodryas albispecularis","bird","Passeriformes","Petroicidae",22,"npp.sd",0.21681919249846,0.220315964032673,0.0526315789473684,NA,"Poecilodryas albispecularisnpp.sd","SP1121"
"Pogoniulus bilineatus","bird","Piciformes","Lybiidae",8,"npp.sd",0.495504646883449,0.54333017821352,0.2,NA,"Pogoniulus bilineatusnpp.sd","SP1122"
"Pogoniulus chrysoconus","bird","Piciformes","Lybiidae",5,"npp.sd",-0.527778626419392,-0.587061096887822,0.5,NA,"Pogoniulus chrysoconusnpp.sd","SP1123"
"Pogoniulus scolopaceus","bird","Piciformes","Lybiidae",9,"npp.sd",-0.0844199544311122,-0.0846213624006483,0.166666666666667,NA,"Pogoniulus scolopaceusnpp.sd","SP1124"
"Polioptila caerulea","bird","Passeriformes","Polioptilidae",19,"npp.sd",0.404742689444094,0.429307829515135,0.0625,NA,"Polioptila caeruleanpp.sd","SP1125"
"Polioptila californica","bird","Passeriformes","Polioptilidae",15,"npp.sd",-0.0846339026052455,-0.0848368501931617,0.0833333333333333,NA,"Polioptila californicanpp.sd","SP1126"
"Polioptila dumicola","bird","Passeriformes","Polioptilidae",8,"npp.sd",-0.288316944673834,-0.296729643079652,0.2,NA,"Polioptila dumicolanpp.sd","SP1127"
"Polioptila melanura","bird","Passeriformes","Polioptilidae",32,"npp.sd",0.197713232855495,0.20035163473747,0.0344827586206897,NA,"Polioptila melanuranpp.sd","SP1128"
"Polioptila plumbea","bird","Passeriformes","Polioptilidae",8,"npp.sd",0.404022607594934,0.428446976296035,0.2,NA,"Polioptila plumbeanpp.sd","SP1129"
"Polioxolmis rufipennis","bird","Passeriformes","Tyrannidae",6,"npp.sd",0.263646830855432,0.270023638338848,0.333333333333333,NA,"Polioxolmis rufipennisnpp.sd","SP1130"
"Polyonymus caroli","bird","Apodiformes","Trochilidae",5,"npp.sd",0.681998500437094,0.832840925310599,0.5,NA,"Polyonymus carolinpp.sd","SP1131"
"Polytmus guainumbi","bird","Apodiformes","Trochilidae",5,"npp.sd",0.332781321976332,0.345952705949247,0.5,NA,"Polytmus guainumbinpp.sd","SP1132"
"Pomatorhinus ruficollis","bird","Passeriformes","Pomatostomidae",8,"npp.sd",0.122695144944386,0.123316454901019,0.2,NA,"Pomatorhinus ruficollisnpp.sd","SP1133"
"Pooecetes gramineus","bird","Passeriformes","Passerellidae",54,"npp.sd",0.154518967870815,0.155766661996903,0.0196078431372549,NA,"Pooecetes gramineusnpp.sd","SP1134"
"Poospiza hispaniolensis","bird","Passeriformes","Thraupidae",6,"npp.sd",-0.229808705379855,-0.233987496812666,0.333333333333333,NA,"Poospiza hispaniolensisnpp.sd","SP1135"
"Porzana carolina","bird","Gruiformes","Rallidae",45,"npp.sd",0.372028666821614,0.390775592315606,0.0238095238095238,NA,"Porzana carolinanpp.sd","SP1136"
"Premnoplex brunnescens","bird","Passeriformes","Furnariidae",10,"npp.sd",-0.34592856061835,-0.360811426727689,0.142857142857143,NA,"Premnoplex brunnescensnpp.sd","SP1137"
"Prinia flavicans","bird","Passeriformes","Cisticolidae",6,"npp.sd",-0.442681572340437,-0.475561051922431,0.333333333333333,NA,"Prinia flavicansnpp.sd","SP1138"
"Prinia gracilis","bird","Passeriformes","Cisticolidae",5,"npp.sd",0.300044154248613,0.309568126061772,0.5,NA,"Prinia gracilisnpp.sd","SP1139"
"Prinia subflava","bird","Passeriformes","Cisticolidae",14,"npp.sd",0.271208352543773,0.278167650299393,0.0909090909090909,NA,"Prinia subflavanpp.sd","SP1140"
"Prionochilus olivaceus","bird","Passeriformes","Dicaeidae",6,"npp.sd",-0.481383175808795,-0.524783097213073,0.333333333333333,NA,"Prionochilus olivaceusnpp.sd","SP1141"
"Prionops retzii","bird","Passeriformes","Vangidae",5,"npp.sd",-0.526368523816463,-0.585108568197234,0.5,NA,"Prionops retziinpp.sd","SP1142"
"Progne chalybea","bird","Passeriformes","Hirundinidae",5,"npp.sd",-0.615908770130761,-0.718386340602686,0.5,NA,"Progne chalybeanpp.sd","SP1143"
"Progne subis","bird","Passeriformes","Hirundinidae",16,"npp.sd",-0.00662545390767643,-0.00662555085528373,0.0769230769230769,NA,"Progne subisnpp.sd","SP1144"
"Protonotaria citrea","bird","Passeriformes","Parulidae",8,"npp.sd",-0.0963383126793246,-0.096638024335345,0.2,NA,"Protonotaria citreanpp.sd","SP1145"
"Prunella fulvescens","bird","Passeriformes","Prunellidae",5,"npp.sd",0.172791528268896,0.174542681220681,0.5,NA,"Prunella fulvescensnpp.sd","SP1146"
"Prunella modularis","bird","Passeriformes","Prunellidae",10,"npp.sd",0.606981253404453,0.704127694045831,0.142857142857143,NA,"Prunella modularisnpp.sd","SP1147"
"Psaltriparus minimus","bird","Passeriformes","Aegithalidae",25,"npp.sd",-0.33935504441552,-0.35336345182164,0.0454545454545455,NA,"Psaltriparus minimusnpp.sd","SP1148"
"Psarocolius angustifrons","bird","Passeriformes","Icteridae",6,"npp.sd",-0.335908350302653,-0.349473292533186,0.333333333333333,NA,"Psarocolius angustifronsnpp.sd","SP1149"
"Psarocolius decumanus","bird","Passeriformes","Icteridae",8,"npp.sd",-0.17543573497988,-0.177269556460157,0.2,NA,"Psarocolius decumanusnpp.sd","SP1150"
"Pseudocolaptes boissonneautii","bird","Passeriformes","Furnariidae",17,"npp.sd",-0.338229971586194,-0.352092498279148,0.0714285714285714,NA,"Pseudocolaptes boissonneautiinpp.sd","SP1151"
"Pseudotriccus ruficeps","bird","Passeriformes","Tyrannidae",6,"npp.sd",0.449257491249913,0.483769622787884,0.333333333333333,NA,"Pseudotriccus ruficepsnpp.sd","SP1152"
"Psophodes olivaceus","bird","Passeriformes","Psophodidae",6,"npp.sd",-0.951695276654899,-1.84946214940728,0.333333333333333,NA,"Psophodes olivaceusnpp.sd","SP1153"
"Pterophanes cyanopterus","bird","Apodiformes","Trochilidae",10,"npp.sd",-0.0950363497366077,-0.0953240301838281,0.142857142857143,NA,"Pterophanes cyanopterusnpp.sd","SP1154"
"Ptilinopus rivoli","bird","Columbiformes","Columbidae",6,"npp.sd",0.393707906867343,0.416180580794388,0.333333333333333,NA,"Ptilinopus rivolinpp.sd","SP1155"
"Ptilonorhynchus violaceus","bird","Passeriformes","Ptilonorhynchidae",5,"npp.sd",-0.3,-0.309519604203112,0.5,NA,"Ptilonorhynchus violaceusnpp.sd","SP1156"
"Ptiloprora guisei","bird","Passeriformes","Meliphagidae",9,"npp.sd",0.162440508999983,0.163892332945975,0.166666666666667,NA,"Ptiloprora guiseinpp.sd","SP1157"
"Ptilorrhoa caerulescens","bird","Passeriformes","Cinclosomatidae",8,"npp.sd",0.310016715865513,0.320563902455332,0.2,NA,"Ptilorrhoa caerulescensnpp.sd","SP1158"
"Ptyonoprogne fuligula","bird","Passeriformes","Hirundinidae",6,"npp.sd",-0.678934739833204,-0.827135191340824,0.333333333333333,NA,"Ptyonoprogne fuligulanpp.sd","SP1159"
"Pycnonotus barbatus","bird","Passeriformes","Pycnonotidae",32,"npp.sd",0.494832493472112,0.542439682337937,0.0344827586206897,NA,"Pycnonotus barbatusnpp.sd","SP1160"
"Andropadus importunus","bird","Passeriformes","Pycnonotidae",13,"npp.sd",0.781139013424355,1.04828578502464,0.1,"pycnonotus importunus","Andropadus importunusnpp.sd","SP1161"
"Pycnonotus jocosus","bird","Passeriformes","Pycnonotidae",5,"npp.sd",0.5,0.549306144334055,0.5,NA,"Pycnonotus jocosusnpp.sd","SP1162"
"Pycnonotus nigricans","bird","Passeriformes","Pycnonotidae",8,"npp.sd",0.205209789805604,0.208165368456363,0.2,NA,"Pycnonotus nigricansnpp.sd","SP1163"
"Pycnonotus plumosus","bird","Passeriformes","Pycnonotidae",5,"npp.sd",0.544388552152672,0.610371496823574,0.5,NA,"Pycnonotus plumosusnpp.sd","SP1164"
"Pycnonotus urostictus","bird","Passeriformes","Pycnonotidae",9,"npp.sd",-0.26475150787001,-0.271211209396659,0.166666666666667,NA,"Pycnonotus urostictusnpp.sd","SP1165"
"Pygochelidon cyanoleuca","bird","Passeriformes","Hirundinidae",5,"npp.sd",0.728117205864793,0.924708352508164,0.5,NA,"Pygochelidon cyanoleucanpp.sd","SP1166"
"Pyrenestes ostrinus","bird","Passeriformes","Estrildidae",6,"npp.sd",0.292123522332855,0.300886336696294,0.333333333333333,NA,"Pyrenestes ostrinusnpp.sd","SP1167"
