"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"13292","Setophaga fusca","bird","Passeriformes","Parulidae",13,"npp",-0.0408235548428605,-0.0408462558837867,0.1
"13293","Setophaga magnolia","bird","Passeriformes","Parulidae",52,"npp",0.063010922648492,0.0630945142325731,0.0204081632653061
"13294","Setophaga nigrescens","bird","Passeriformes","Parulidae",14,"npp",-0.512700625748748,-0.566386580248453,0.0909090909090909
"13295","Setophaga palmarum","bird","Passeriformes","Parulidae",21,"npp",0.160347355362206,0.161743197763466,0.0555555555555556
"13296","Setophaga pensylvanica","bird","Passeriformes","Parulidae",39,"npp",0.285342125466955,0.293488138185361,0.0277777777777778
"13297","Setophaga petechia","bird","Passeriformes","Parulidae",123,"npp",0.167497754475635,0.169091073501169,0.00833333333333333
"13298","Setophaga pinus","bird","Passeriformes","Parulidae",22,"npp",-0.0950457768593398,-0.0953335432360941,0.0526315789473684
"13299","Setophaga ruticilla","bird","Passeriformes","Parulidae",33,"npp",0.0821227174635636,0.0823080838469422,0.0333333333333333
"13300","Setophaga striata","bird","Passeriformes","Parulidae",31,"npp",-0.169750904251294,-0.171410165825317,0.0357142857142857
"13301","Setophaga tigrina","bird","Passeriformes","Parulidae",20,"npp",-0.0715584155440141,-0.0716809330204229,0.0588235294117647
"13302","Setophaga townsendi","bird","Passeriformes","Parulidae",25,"npp",-0.183459709893909,-0.18556056455256,0.0454545454545455
"13303","Setophaga virens","bird","Passeriformes","Parulidae",27,"npp",-0.23240636644823,-0.236731731235151,0.0416666666666667
"13304","Sialia currucoides","bird","Passeriformes","Turdidae",27,"npp",-0.118268512848583,-0.118824612026064,0.0416666666666667
"13305","Sialia mexicana","bird","Passeriformes","Turdidae",25,"npp",-0.124846384788699,-0.125501163635227,0.0454545454545455
"13306","Sialia sialis","bird","Passeriformes","Turdidae",46,"npp",-0.299023012716254,-0.308446337073028,0.0232558139534884
"13307","Sicalis flaveola","bird","Passeriformes","Thraupidae",7,"npp",0.262396159299936,0.268680014227823,0.25
"13308","Sicalis luteola","bird","Passeriformes","Thraupidae",8,"npp",-0.498485508717029,-0.547288856660649,0.2
"13309","Sigmodon arizonae","mammal","Rodentia","Cricetidae",41,"npp",0.0136339914335249,0.0136348363158735,0.0263157894736842
"13310","Sigmodon fulviventer","mammal","Rodentia","Cricetidae",21,"npp",0.010663639461091,0.0106640436875498,0.0555555555555556
"13311","Sigmodon hirsutus","mammal","Rodentia","Cricetidae",16,"npp",-0.145628274825286,-0.146671051337505,0.0769230769230769
"13312","Sigmodon hispidus","mammal","Rodentia","Cricetidae",123,"npp",-0.0811716152685997,-0.0813505987333642,0.00833333333333333
"13313","Sigmodon ochrognathus","mammal","Rodentia","Cricetidae",17,"npp",0.0936621578009439,0.0939374953921134,0.0714285714285714
"13314","Sirystes sibilator","bird","Passeriformes","Tyrannidae",8,"npp",0.285529889845157,0.293692557353297,0.2
"13315","Sitta canadensis","bird","Passeriformes","Sittidae",50,"npp",0.0478211947447654,0.0478576984106912,0.0212765957446809
"13316","Sitta carolinensis","bird","Passeriformes","Sittidae",93,"npp",0.170038916941102,0.171706738885459,0.0111111111111111
"13317","Sitta europaea","bird","Passeriformes","Sittidae",8,"npp",0.887445217945721,1.40976970119073,0.2
"13318","Sitta frontalis","bird","Passeriformes","Sittidae",5,"npp",-0.913557703555309,-1.5486211811148,0.5
"13319","Sitta pygmaea","bird","Passeriformes","Sittidae",20,"npp",-0.249017703692683,-0.254365303162341,0.0588235294117647
"13320","Sittasomus griseicapillus","bird","Passeriformes","Furnariidae",20,"npp",0.0596812454149867,0.0597522558028975,0.0588235294117647
"13321","Sorex araneus","mammal","Soricomorpha","Soricidae",6,"npp",-0.430402117531352,-0.460390121140235,0.333333333333333
"13322","Sorex arcticus","mammal","Soricomorpha","Soricidae",9,"npp",0.269986795255479,0.276849579645995,0.166666666666667
"13323","Sorex bairdi","mammal","Soricomorpha","Soricidae",14,"npp",0.541648874293182,0.606486139904869,0.0909090909090909
"13324","Sorex bendirii","mammal","Soricomorpha","Soricidae",62,"npp",0.468756946014061,0.508476030889598,0.0169491525423729
"13325","Sorex caecutiens","mammal","Soricomorpha","Soricidae",30,"npp",-0.446742054303556,-0.480622553827504,0.037037037037037
"13326","Sorex cinereus","mammal","Soricomorpha","Soricidae",785,"npp",-0.142459560670962,-0.143435194586211,0.00127877237851662
"13327","Sorex daphaenodon","mammal","Soricomorpha","Soricidae",6,"npp",-0.130526774823657,-0.131275717764298,0.333333333333333
"13328","Sorex fumeus","mammal","Soricomorpha","Soricidae",22,"npp",0.177891326302665,0.179804257239829,0.0526315789473684
"13329","Sorex haydeni","mammal","Soricomorpha","Soricidae",27,"npp",-0.425872056192696,-0.454843302341801,0.0416666666666667
"13330","Sorex hoyi","mammal","Soricomorpha","Soricidae",108,"npp",0.0484581546946251,0.0484961379201125,0.00952380952380952
"13331","Sorex isodon","mammal","Soricomorpha","Soricidae",12,"npp",0.188279489293459,0.190552825163389,0.111111111111111
"13332","Sorex longirostris","mammal","Soricomorpha","Soricidae",6,"npp",-0.719759032534499,-0.907144815735586,0.333333333333333
"13333","Sorex lyelli","mammal","Soricomorpha","Soricidae",7,"npp",0.15660884208989,0.157908366599472,0.25
"13334","Sorex merriami","mammal","Soricomorpha","Soricidae",21,"npp",-0.0797361224752828,-0.0799057534548088,0.0555555555555556
"13335","Sorex minutissimus","mammal","Soricomorpha","Soricidae",10,"npp",-0.511900028058367,-0.565301095068139,0.142857142857143
"13336","Sorex monticolus","mammal","Soricomorpha","Soricidae",876,"npp",-0.0171558669423536,-0.0171575503661284,0.0011454753722795
"13337","Sorex nanus","mammal","Soricomorpha","Soricidae",22,"npp",0.148083236691565,0.149180126835286,0.0526315789473684
"13338","Sorex ornatus","mammal","Soricomorpha","Soricidae",58,"npp",-0.393782113771168,-0.416268403267021,0.0181818181818182
"13339","Sorex pacificus","mammal","Soricomorpha","Soricidae",48,"npp",0.468092622514483,0.507624964913396,0.0222222222222222
"13340","Sorex palustris","mammal","Soricomorpha","Soricidae",112,"npp",-0.0883576464258497,-0.0885886677743483,0.00917431192660551
"13341","Sorex preblei","mammal","Soricomorpha","Soricidae",19,"npp",-0.425669266107069,-0.454595610518359,0.0625
"13342","Sorex rohweri","mammal","Soricomorpha","Soricidae",12,"npp",-0.0871474060061748,-0.0873690354150615,0.111111111111111
"13343","Sorex sonomae","mammal","Soricomorpha","Soricidae",46,"npp",0.545319304269567,0.611695216218717,0.0232558139534884
"13344","Sorex trowbridgii","mammal","Soricomorpha","Soricidae",185,"npp",0.150512674715154,0.151664952660905,0.00549450549450549
"13345","Sorex tundrensis","mammal","Soricomorpha","Soricidae",157,"npp",-0.0116779600401973,-0.0116784909432688,0.00649350649350649
"13346","Sorex ugyunak","mammal","Soricomorpha","Soricidae",33,"npp",-0.288363087637487,-0.296779970241813,0.0333333333333333
"13347","Sorex vagrans","mammal","Soricomorpha","Soricidae",237,"npp",-0.0923889630442237,-0.092653186360277,0.00427350427350427
"13348","Sorex veraepacis","mammal","Soricomorpha","Soricidae",7,"npp",-0.0530686310280702,-0.0531185340807935,0.25
"13349","Sorex yukonicus","mammal","Soricomorpha","Soricidae",19,"npp",0.155429836997185,0.156699945935553,0.0625
"13350","Spermophaga haematina","bird","Passeriformes","Estrildidae",8,"npp",0.254376882017412,0.260086975571747,0.2
"13351","Spermophilus alashanicus","mammal","Rodentia","Sciuridae",5,"npp",0.59922143405445,0.691931557960507,0.5
"13352","Spermophilus beecheyi","mammal","Rodentia","Sciuridae",67,"npp",0.186916888153654,0.189140520418738,0.015625
"13353","Spermophilus beldingi","mammal","Rodentia","Sciuridae",31,"npp",-0.178166600940363,-0.180088542092338,0.0357142857142857
"13354","Spermophilus columbianus","mammal","Rodentia","Sciuridae",32,"npp",-0.170195543342498,-0.171868033121776,0.0344827586206897
"13355","Spermophilus elegans","mammal","Rodentia","Sciuridae",49,"npp",0.0205641299386451,0.0205670294177029,0.0217391304347826
"13356","Spermophilus mohavensis","mammal","Rodentia","Sciuridae",5,"npp",0.566935557973453,0.642995286635909,0.5
"13357","Spermophilus mollis","mammal","Rodentia","Sciuridae",21,"npp",0.534199272973357,0.596002979691603,0.0555555555555556
"13358","Spermophilus pallidicauda","mammal","Rodentia","Sciuridae",9,"npp",-0.029392621866462,-0.0294010906089536,0.166666666666667
"13359","Spermophilus parryii","mammal","Rodentia","Sciuridae",155,"npp",0.276200947590262,0.283564566001193,0.00657894736842105
"13360","Spermophilus richardsonii","mammal","Rodentia","Sciuridae",13,"npp",-0.393935364353189,-0.416449791672844,0.1
"13361","Spermophilus saturatus","mammal","Rodentia","Sciuridae",19,"npp",-0.0211863227159483,-0.0211894934694405,0.0625
"13362","Spermophilus spilosoma","mammal","Rodentia","Sciuridae",24,"npp",0.223687890546851,0.227534898474147,0.0476190476190476
"13363","Spermophilus tereticaudus","mammal","Rodentia","Sciuridae",27,"npp",0.363112736692998,0.38046674061023,0.0416666666666667
"13364","Spermophilus tridecemlineatus","mammal","Rodentia","Sciuridae",37,"npp",0.278669704726344,0.286239191864959,0.0294117647058824
"13365","Spermophilus undulatus","mammal","Rodentia","Sciuridae",29,"npp",0.263881549396899,0.27027590764818,0.0384615384615385
"13366","Spermophilus variegatus","mammal","Rodentia","Sciuridae",65,"npp",0.153223170800062,0.154439441032778,0.0161290322580645
"13367","Sphyrapicus nuchalis","bird","Piciformes","Picidae",65,"npp",-0.193182782974639,-0.195641238752208,0.0161290322580645
"13368","Sphyrapicus ruber","bird","Piciformes","Picidae",76,"npp",0.134208906124732,0.135023519759549,0.0136986301369863
"13369","Sphyrapicus thyroideus","bird","Piciformes","Picidae",29,"npp",0.0603914100299218,0.0604649893971391,0.0384615384615385
"13370","Sphyrapicus varius","bird","Piciformes","Picidae",68,"npp",-0.159573841468731,-0.160949371891661,0.0153846153846154
"13371","Spilogale gracilis","mammal","Carnivora","Mephitidae",6,"npp",0.135913197319201,0.136759477863831,0.333333333333333
"13372","Spilogale putorius","mammal","Carnivora","Mephitidae",8,"npp",-0.476190476190476,-0.518045965843388,0.2
"13373","Spinus magellanicus","bird","Passeriformes","Fringillidae",24,"npp",-0.597532501625976,-0.6893005935668,0.0476190476190476
"13374","Spinus pinus","bird","Passeriformes","Fringillidae",104,"npp",-0.0591644841755098,-0.0592336633619481,0.0099009900990099
"13375","Spinus psaltria","bird","Passeriformes","Fringillidae",45,"npp",0.0855865499900253,0.0857964487452391,0.0238095238095238
"13376","Spinus tristis","bird","Passeriformes","Fringillidae",132,"npp",-0.0333899225616983,-0.0334023395316055,0.00775193798449612
"13377","Spiza americana","bird","Passeriformes","Cardinalidae",10,"npp",-0.356560656833017,-0.372940042504171,0.142857142857143
"13378","Spizella arborea","bird","Passeriformes","Passerellidae",74,"npp",0.0325382237131195,0.0325497141428353,0.0140845070422535
"13379","Spizella breweri","bird","Passeriformes","Passerellidae",24,"npp",-0.421811800273984,-0.449893916127823,0.0476190476190476
"13380","Spizella pallida","bird","Passeriformes","Passerellidae",19,"npp",0.236706529501371,0.241282258024825,0.0625
"13381","Spizella passerina","bird","Passeriformes","Passerellidae",84,"npp",-0.00136008866961345,-0.00136008950826374,0.0123456790123457
"13382","Spizella pusilla","bird","Passeriformes","Passerellidae",16,"npp",0.604464228234334,0.700151967795824,0.0769230769230769
"13383","Sporophila caerulescens","bird","Passeriformes","Thraupidae",5,"npp",-0.338063841112877,-0.351904919412924,0.5
"13384","Sporophila minuta","bird","Passeriformes","Thraupidae",6,"npp",0.393782508678246,0.416268870648356,0.333333333333333
"13385","Sporophila plumbea","bird","Passeriformes","Thraupidae",5,"npp",-0.837223236721196,-1.21181544429633,0.5
"13386","Sporophila torqueola","bird","Passeriformes","Thraupidae",7,"npp",-0.480518016016005,-0.523657592966341,0.25
"13387","Stachyris nigriceps","bird","Passeriformes","Sylviidae",6,"npp",0.681090472820684,0.831145252046344,0.333333333333333
"13388","Steganopus tricolor","bird","Charadriiformes","Scolopacidae",18,"npp",-0.101603016371673,-0.101954819829163,0.0666666666666667
"13389","Stelgidopteryx ruficollis","bird","Passeriformes","Hirundinidae",7,"npp",0.40921196674344,0.434664321500248,0.25
"13390","Stelgidopteryx serripennis","bird","Passeriformes","Hirundinidae",15,"npp",-0.265678455861249,-0.27220829120485,0.0833333333333333
"13391","Stellula calliope","bird","Apodiformes","Trochilidae",9,"npp",-0.131643528122545,-0.13241199622241,0.166666666666667
"13392","Sterna caspia","bird","Charadriiformes","Laridae",8,"npp",0.69047619047619,0.848865259789889,0.2
"13393","Sterna forsteri","bird","Charadriiformes","Laridae",5,"npp",-0.682280199831211,-0.833367775571737,0.5
"13394","Sterna hirundo","bird","Charadriiformes","Laridae",11,"npp",0.294984935916312,0.304017585745172,0.125
"13395","Stiphrornis erythrothorax","bird","Passeriformes","Muscicapidae",5,"npp",-0.28703670757737,-0.29533389659738,0.5
"13396","Storeria occipitomaculata","reptile","Squamata","Colubridae",5,"npp",0.5,0.549306144334055,0.5
"13397","Streptopelia capicola","bird","Columbiformes","Columbidae",14,"npp",-0.0218376243750207,-0.0218410966907578,0.0909090909090909
"13398","Streptopelia decaocto","bird","Columbiformes","Columbidae",23,"npp",-0.254312092232629,-0.260017704568264,0.05
"13399","Streptopelia decipiens","bird","Columbiformes","Columbidae",6,"npp",-0.217506050425808,-0.221036817141229,0.333333333333333
"13400","Streptopelia orientalis","bird","Columbiformes","Columbidae",7,"npp",0.279835363710662,0.287503439578037,0.25
"13401","Streptopelia semitorquata","bird","Columbiformes","Columbidae",9,"npp",0.479637680823862,0.522513594970539,0.166666666666667
"13402","Streptopelia senegalensis","bird","Columbiformes","Columbidae",25,"npp",-0.212142994917396,-0.215414267257593,0.0454545454545455
"13403","Strix nebulosa","bird","Strigiformes","Strigidae",19,"npp",-0.328308296367822,-0.3409309965379,0.0625
"13404","Strix varia","bird","Strigiformes","Strigidae",79,"npp",0.388688829182776,0.410254590926032,0.0131578947368421
"13405","Sturnella magna","bird","Passeriformes","Icteridae",25,"npp",-0.411326404863268,-0.437206695826926,0.0454545454545455
"13406","Sturnella neglecta","bird","Passeriformes","Icteridae",51,"npp",-0.257455997887056,-0.263381889297926,0.0208333333333333
"13407","Sturnira lilium","mammal","Chiroptera","Phyllostomidae",80,"npp",-0.182708319744436,-0.184783114422395,0.012987012987013
"13408","Sturnira ludovici","mammal","Chiroptera","Phyllostomidae",21,"npp",0.358986851321101,0.375722384687024,0.0555555555555556
"13409","Sturnira luisi","mammal","Chiroptera","Phyllostomidae",5,"npp",0.402264679279778,0.426347894114781,0.5
"13410","Sturnira sturnira","mammal","Chiroptera","Phyllostomidae",5,"npp",0.609685510622813,0.70842065334562,0.5
"13411","Sturnira tildae","mammal","Chiroptera","Phyllostomidae",8,"npp",-0.370555414012707,-0.389066763678908,0.2
"13412","Sturnus vulgaris","bird","Passeriformes","Sturnidae",106,"npp",0.0733143462368643,0.0734461261966676,0.00970873786407767
"13413","Stylodipus sungorus","mammal","Rodentia","Dipodidae",5,"npp",-0.861795058988968,-1.30027936174138,0.5
"13414","Sublegatus modestus","bird","Passeriformes","Tyrannidae",9,"npp",-0.117056542547895,-0.117595626918519,0.166666666666667
"13415","Suiriri suiriri","bird","Passeriformes","Tyrannidae",5,"npp",0.5965144242453,0.687718653890003,0.5
"13416","Suncus murinus","mammal","Soricomorpha","Soricidae",16,"npp",-0.332403202971274,-0.345527558095866,0.0769230769230769
"13417","Surnia ulula","bird","Strigiformes","Strigidae",5,"npp",-0.2,-0.202732554054082,0.5
"13418","Sus scrofa","mammal","Artiodactyla","Suidae",5,"npp",-0.504858508829914,-0.55580529811261,0.5
"13419","Syconycteris australis","mammal","Chiroptera","Pteropodidae",12,"npp",0.569463042462755,0.646727830276031,0.111111111111111
"13420","Sylvia atricapilla","bird","Passeriformes","Sylviidae",16,"npp",0.188844609662463,0.191138779536857,0.0769230769230769
"13421","Sylvia borin","bird","Passeriformes","Sylviidae",11,"npp",-0.156031574642641,-0.157316639690944,0.125
"13422","Sylvia cantillans","bird","Passeriformes","Sylviidae",6,"npp",-0.561817597758714,-0.635485140808689,0.333333333333333
"13423","Sylvia communis","bird","Passeriformes","Sylviidae",15,"npp",0.0794379445289114,0.0796056747790471,0.0833333333333333
"13424","Sylvia curruca","bird","Passeriformes","Sylviidae",12,"npp",-0.195365853655965,-0.197909936837809,0.111111111111111
"13425","Sylvia melanocephala","bird","Passeriformes","Sylviidae",6,"npp",-0.265649213606827,-0.272176828390806,0.333333333333333
"13426","Sylvia subcaerulea","bird","Passeriformes","Sylviidae",7,"npp",-0.319808328407079,-0.331433585421484,0.25
"13427","Sylvietta rufescens","bird","Passeriformes","Macrosphenidae",8,"npp",-0.495870133827462,-0.543814719985142,0.2
"13428","Sylvietta whytii","bird","Passeriformes","Macrosphenidae",6,"npp",0.330549208634853,0.343444706474067,0.333333333333333
"13429","Sylvilagus audubonii","mammal","Lagomorpha","Leporidae",102,"npp",-0.00546424132685508,-0.00546429571148033,0.0101010101010101
"13430","Sylvilagus bachmani","mammal","Lagomorpha","Leporidae",16,"npp",-0.25615106243863,-0.261984819566417,0.0769230769230769
