"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"11143","Spermophilus tereticaudus","mammal","Rodentia","Sciuridae",27,"pet",-0.191900452571599,-0.194309538999706,0.0416666666666667
"11144","Spermophilus tridecemlineatus","mammal","Rodentia","Sciuridae",37,"pet",0.090319684351142,0.0905664921563982,0.0294117647058824
"11145","Spermophilus undulatus","mammal","Rodentia","Sciuridae",29,"pet",-0.42717567243803,-0.45643681498819,0.0384615384615385
"11146","Spermophilus variegatus","mammal","Rodentia","Sciuridae",65,"pet",0.0114330491603617,0.0114335473549677,0.0161290322580645
"11147","Sphyrapicus nuchalis","bird","Piciformes","Picidae",65,"pet",0.141605967113207,0.1425640266335,0.0161290322580645
"11148","Sphyrapicus ruber","bird","Piciformes","Picidae",76,"pet",-0.155227242121622,-0.156492342213508,0.0136986301369863
"11149","Sphyrapicus thyroideus","bird","Piciformes","Picidae",29,"pet",0.281689030787864,0.289515731165498,0.0384615384615385
"11150","Sphyrapicus varius","bird","Piciformes","Picidae",68,"pet",0.18454267270048,0.186681477607845,0.0153846153846154
"11151","Spilogale gracilis","mammal","Carnivora","Mephitidae",6,"pet",0.176102738238652,0.177957823641503,0.333333333333333
"11152","Spilogale putorius","mammal","Carnivora","Mephitidae",8,"pet",0.261904761904762,0.268152354533488,0.2
"11153","Spinus magellanicus","bird","Passeriformes","Fringillidae",24,"pet",-0.374510850955541,-0.393659609971569,0.0476190476190476
"11154","Spinus pinus","bird","Passeriformes","Fringillidae",104,"pet",-0.0796720170961941,-0.0798412382273124,0.0099009900990099
"11155","Spinus psaltria","bird","Passeriformes","Fringillidae",45,"pet",0.113556346085732,0.114048262384352,0.0238095238095238
"11156","Spinus tristis","bird","Passeriformes","Fringillidae",132,"pet",-0.177949277140762,-0.179864102518158,0.00775193798449612
"11157","Spiza americana","bird","Passeriformes","Cardinalidae",10,"pet",0.386114108121893,0.407225219211983,0.142857142857143
"11158","Spizella arborea","bird","Passeriformes","Passerellidae",74,"pet",-0.248766165595015,-0.254097153972712,0.0140845070422535
"11159","Spizella breweri","bird","Passeriformes","Passerellidae",24,"pet",0.161807585104741,0.163242324058787,0.0476190476190476
"11160","Spizella pallida","bird","Passeriformes","Passerellidae",19,"pet",-0.147604932609363,-0.148691134408384,0.0625
"11161","Spizella passerina","bird","Passeriformes","Passerellidae",84,"pet",-0.119655334366724,-0.120231341736034,0.0123456790123457
"11162","Spizella pusilla","bird","Passeriformes","Passerellidae",16,"pet",0.0499174577931032,0.0499589805410757,0.0769230769230769
"11163","Sporophila caerulescens","bird","Passeriformes","Thraupidae",5,"pet",-0.590937238085495,-0.679104991541837,0.5
"11164","Sporophila minuta","bird","Passeriformes","Thraupidae",6,"pet",-0.857049553345718,-1.28212310115383,0.333333333333333
"11165","Sporophila plumbea","bird","Passeriformes","Thraupidae",5,"pet",-0.854440847337021,-1.272377974045,0.5
"11166","Sporophila torqueola","bird","Passeriformes","Thraupidae",7,"pet",-0.176760266721913,-0.178636477335488,0.25
"11167","Stachyris nigriceps","bird","Passeriformes","Sylviidae",6,"pet",0.60270248430015,0.697380563113506,0.333333333333333
"11168","Steganopus tricolor","bird","Charadriiformes","Scolopacidae",18,"pet",0.364855854982124,0.382476064068488,0.0666666666666667
"11169","Stelgidopteryx ruficollis","bird","Passeriformes","Hirundinidae",7,"pet",0.107539528190177,0.107956984633097,0.25
"11170","Stelgidopteryx serripennis","bird","Passeriformes","Hirundinidae",15,"pet",-0.0750221114076787,-0.0751633380496807,0.0833333333333333
"11171","Stellula calliope","bird","Apodiformes","Trochilidae",9,"pet",0.402387935980867,0.426494955048648,0.166666666666667
"11172","Sterna caspia","bird","Charadriiformes","Laridae",8,"pet",-0.452380952380952,-0.487689824122081,0.2
"11173","Sterna forsteri","bird","Charadriiformes","Laridae",5,"pet",0.0273778683727474,0.0273847117899016,0.5
"11174","Sterna hirundo","bird","Charadriiformes","Laridae",11,"pet",-0.200489388412151,-0.203242385674593,0.125
"11175","Stiphrornis erythrothorax","bird","Passeriformes","Muscicapidae",5,"pet",-0.429042786463309,-0.458722922342613,0.5
"11176","Storeria occipitomaculata","reptile","Squamata","Colubridae",5,"pet",-0.6,-0.693147180559945,0.5
"11177","Streptopelia capicola","bird","Columbiformes","Columbidae",14,"pet",-0.362849746185514,-0.380163841513907,0.0909090909090909
"11178","Streptopelia decaocto","bird","Columbiformes","Columbidae",23,"pet",-0.261525687991201,-0.267745406784979,0.05
"11179","Streptopelia decipiens","bird","Columbiformes","Columbidae",6,"pet",0.342368450607518,0.356773007023175,0.333333333333333
"11180","Streptopelia orientalis","bird","Columbiformes","Columbidae",7,"pet",-0.672248172592279,-0.814833756485569,0.25
"11181","Streptopelia semitorquata","bird","Columbiformes","Columbidae",9,"pet",-0.746078014005787,-0.964050169438368,0.166666666666667
"11182","Streptopelia senegalensis","bird","Columbiformes","Columbidae",25,"pet",-0.174978695174796,-0.176798042307975,0.0454545454545455
"11183","Strix nebulosa","bird","Strigiformes","Strigidae",19,"pet",-0.0461620250380436,-0.0461948564124733,0.0625
"11184","Strix varia","bird","Strigiformes","Strigidae",79,"pet",0.486447911974292,0.531396569818652,0.0131578947368421
"11185","Sturnella magna","bird","Passeriformes","Icteridae",25,"pet",-0.393872574589589,-0.416375470157881,0.0454545454545455
"11186","Sturnella neglecta","bird","Passeriformes","Icteridae",51,"pet",0.162754449925197,0.164214799218188,0.0208333333333333
"11187","Sturnira lilium","mammal","Chiroptera","Phyllostomidae",80,"pet",-0.0430126786838828,-0.0430392339510432,0.012987012987013
"11188","Sturnira ludovici","mammal","Chiroptera","Phyllostomidae",21,"pet",-0.45474939224741,-0.490671703026675,0.0555555555555556
"11189","Sturnira luisi","mammal","Chiroptera","Phyllostomidae",5,"pet",-0.0148511033167233,-0.0148521952909306,0.5
"11190","Sturnira sturnira","mammal","Chiroptera","Phyllostomidae",5,"pet",-0.732435678285789,-0.933961805703248,0.5
"11191","Sturnira tildae","mammal","Chiroptera","Phyllostomidae",8,"pet",0.420517374694642,0.448320376249772,0.2
"11192","Sturnus vulgaris","bird","Passeriformes","Sturnidae",106,"pet",-0.294575436440115,-0.303569116351756,0.00970873786407767
"11193","Stylodipus sungorus","mammal","Rodentia","Dipodidae",5,"pet",0.758598684659462,0.992905905773799,0.5
"11194","Sublegatus modestus","bird","Passeriformes","Tyrannidae",9,"pet",-0.691800550522934,-0.851400759322145,0.166666666666667
"11195","Suiriri suiriri","bird","Passeriformes","Tyrannidae",5,"pet",0.0500338707370877,0.0500756849623068,0.5
"11196","Suncus murinus","mammal","Soricomorpha","Soricidae",16,"pet",-0.0854279956843972,-0.0856367266320409,0.0769230769230769
"11197","Surnia ulula","bird","Strigiformes","Strigidae",5,"pet",0.1,0.100335347731076,0.5
"11198","Sus scrofa","mammal","Artiodactyla","Suidae",5,"pet",-0.0389446670102573,-0.0389643739047576,0.5
"11199","Syconycteris australis","mammal","Chiroptera","Pteropodidae",12,"pet",0.332729936895,0.345894922747218,0.111111111111111
"11200","Sylvia atricapilla","bird","Passeriformes","Sylviidae",16,"pet",0.0478635222205496,0.0479001229917348,0.0769230769230769
"11201","Sylvia borin","bird","Passeriformes","Sylviidae",11,"pet",0.464514271864794,0.503052336687886,0.125
"11202","Sylvia cantillans","bird","Passeriformes","Sylviidae",6,"pet",0.600117080815755,0.693330139418765,0.333333333333333
"11203","Sylvia communis","bird","Passeriformes","Sylviidae",15,"pet",-0.155616448436681,-0.156891182910019,0.0833333333333333
"11204","Sylvia curruca","bird","Passeriformes","Sylviidae",12,"pet",-0.496549271866698,-0.54471570141923,0.111111111111111
"11205","Sylvia melanocephala","bird","Passeriformes","Sylviidae",6,"pet",0.243667145471333,0.248669053248096,0.333333333333333
"11206","Sylvia subcaerulea","bird","Passeriformes","Sylviidae",7,"pet",0.0708672159231656,0.0709862102479842,0.25
"11207","Sylvietta rufescens","bird","Passeriformes","Macrosphenidae",8,"pet",-0.510096609202902,-0.562860348669873,0.2
"11208","Sylvietta whytii","bird","Passeriformes","Macrosphenidae",6,"pet",0.501546588490167,0.551370393612708,0.333333333333333
"11209","Sylvilagus audubonii","mammal","Lagomorpha","Leporidae",102,"pet",0.296563725914113,0.305747733842976,0.0101010101010101
"11210","Sylvilagus bachmani","mammal","Lagomorpha","Leporidae",16,"pet",0.589500404282445,0.6769000453291,0.0769230769230769
"11211","Sylvilagus brasiliensis","mammal","Lagomorpha","Leporidae",6,"pet",-0.426683208845267,-0.455834583369731,0.333333333333333
"11212","Sylvilagus floridanus","mammal","Lagomorpha","Leporidae",39,"pet",-0.0944721116598673,-0.0947546802604458,0.0277777777777778
"11213","Sylvilagus nuttallii","mammal","Lagomorpha","Leporidae",22,"pet",-0.202702754867928,-0.205549517313662,0.0526315789473684
"11214","Syma torotoro","bird","Coraciiformes","Alcedinidae",5,"pet",-0.3,-0.309519604203112,0.5
"11215","Synallaxis albescens","bird","Passeriformes","Furnariidae",8,"pet",-0.174925426044124,-0.176743091222171,0.2
"11216","Synallaxis azarae","bird","Passeriformes","Furnariidae",18,"pet",0.617350677601194,0.720712871443383,0.0666666666666667
"11217","Synallaxis unirufa","bird","Passeriformes","Furnariidae",8,"pet",0.406229897407162,0.431087679449622,0.2
"11218","Synaptomys borealis","mammal","Rodentia","Cricetidae",149,"pet",0.0175917360425116,0.0175935510795673,0.00684931506849315
"11219","Synaptomys cooperi","mammal","Rodentia","Cricetidae",5,"pet",0.9999999,8.40562139102231,0.5
"11220","Syndactyla rufosuperciliata","bird","Passeriformes","Furnariidae",22,"pet",-0.114755758351706,-0.115263511448588,0.0526315789473684
"11221","Syndactyla subalaris","bird","Passeriformes","Furnariidae",6,"pet",-0.750582064600799,-0.974286837553942,0.333333333333333
"11222","Synthliboramphus antiquus","bird","Charadriiformes","Alcidae",5,"pet",-0.810333650418147,-1.12799998543152,0.5
"11223","Syrigma sibilatrix","bird","Pelecaniformes","Ardeidae",6,"pet",-0.422651828246378,-0.450916195959247,0.333333333333333
"11224","Systellura longirostris","bird","Caprimulgiformes","Caprimulgidae",9,"pet",0.219297873754044,0.222918391052439,0.166666666666667
"11225","Tachycineta bicolor","bird","Passeriformes","Hirundinidae",40,"pet",-0.271031404219342,-0.277976663285033,0.027027027027027
"11226","Tachycineta thalassina","bird","Passeriformes","Hirundinidae",26,"pet",-0.0325897011533409,-0.0326012462282918,0.0434782608695652
"11227","Tachyphonus coronatus","bird","Passeriformes","Thraupidae",8,"pet",0.141801813954863,0.142763886663775,0.2
"11228","Tachyphonus cristatus","bird","Passeriformes","Thraupidae",5,"pet",-0.66688592885535,-0.805113732048479,0.5
"11229","Tachyphonus luctuosus","bird","Passeriformes","Thraupidae",5,"pet",1.52620256987468e-16,2.22044604925031e-16,0.5
"11230","Tachyphonus phoenicius","bird","Passeriformes","Thraupidae",9,"pet",-0.398209976866234,-0.421519761938209,0.166666666666667
"11231","Tachyphonus rufus","bird","Passeriformes","Thraupidae",7,"pet",0.351303112269557,0.366929555851647,0.25
"11232","Tachyphonus surinamus","bird","Passeriformes","Thraupidae",14,"pet",-0.464567687075285,-0.503120450812092,0.0909090909090909
"11233","Tadarida brasiliensis","mammal","Chiroptera","Molossidae",63,"pet",0.254861620308275,0.260605318550055,0.0166666666666667
"11234","Tamias alpinus","mammal","Rodentia","Sciuridae",13,"pet",0.191168240692508,0.193549442637896,0.1
"11235","Tamias amoenus","mammal","Rodentia","Sciuridae",180,"pet",-0.213711618168603,-0.217057386722237,0.00564971751412429
"11236","Tamias canipes","mammal","Rodentia","Sciuridae",6,"pet",-0.686969417803609,-0.842194030881201,0.333333333333333
"11237","Tamias cinereicollis","mammal","Rodentia","Sciuridae",27,"pet",0.181501004780941,0.183534388916292,0.0416666666666667
"11238","Tamias dorsalis","mammal","Rodentia","Sciuridae",74,"pet",0.21303362116265,0.216347049541641,0.0140845070422535
"11239","Tamias merriami","mammal","Rodentia","Sciuridae",9,"pet",-0.220958406609159,-0.224663485375461,0.166666666666667
"11240","Tamias minimus","mammal","Rodentia","Sciuridae",326,"pet",-0.243451731443876,-0.248440054754051,0.00309597523219814
"11241","Tamias obscurus","mammal","Rodentia","Sciuridae",8,"pet",-0.47504496288437,-0.516565568143013,0.2
"11242","Tamias panamintinus","mammal","Rodentia","Sciuridae",9,"pet",-0.268316655033766,-0.275049000120564,0.166666666666667
"11243","Tamias quadrimaculatus","mammal","Rodentia","Sciuridae",11,"pet",0.0889328956516901,0.0891684731178412,0.125
"11244","Tamias quadrivittatus","mammal","Rodentia","Sciuridae",66,"pet",-0.00657885038727242,-0.00657894530340921,0.0158730158730159
"11245","Tamias ruficaudus","mammal","Rodentia","Sciuridae",9,"pet",0.00832469780249394,0.00832489011265649,0.166666666666667
"11246","Tamias rufus","mammal","Rodentia","Sciuridae",10,"pet",-0.101972242257319,-0.102327911215162,0.142857142857143
"11247","Tamias senex","mammal","Rodentia","Sciuridae",27,"pet",0.28830506339285,0.296716684652261,0.0416666666666667
"11248","Tamias sibiricus","mammal","Rodentia","Sciuridae",33,"pet",0.217555785728861,0.221089022800443,0.0333333333333333
"11249","Tamias siskiyou","mammal","Rodentia","Sciuridae",11,"pet",0.386656351015439,0.40786262229896,0.125
"11250","Tamias speciosus","mammal","Rodentia","Sciuridae",51,"pet",0.174956644879729,0.176775295653994,0.0208333333333333
"11251","Tamias striatus","mammal","Rodentia","Sciuridae",29,"pet",0.145532360261397,0.146573059981096,0.0384615384615385
"11252","Tamias townsendii","mammal","Rodentia","Sciuridae",112,"pet",-0.0100585049214975,-0.0100588441602115,0.00917431192660551
"11253","Tamias umbrinus","mammal","Rodentia","Sciuridae",73,"pet",-0.239781540047497,-0.244542313207867,0.0142857142857143
"11254","Tamiasciurus douglasii","mammal","Rodentia","Sciuridae",133,"pet",0.179371750910765,0.181333478429485,0.00769230769230769
"11255","Tamiasciurus hudsonicus","mammal","Rodentia","Sciuridae",445,"pet",0.310559959477348,0.321165021101739,0.00226244343891403
"11256","Tangara cayana","bird","Passeriformes","Thraupidae",11,"pet",-0.715068688058264,-0.897480134826894,0.125
"11257","Tangara chilensis","bird","Passeriformes","Thraupidae",9,"pet",-0.152487509545968,-0.153686179981533,0.166666666666667
"11258","Tangara cyanicollis","bird","Passeriformes","Thraupidae",12,"pet",-0.651340631265663,-0.777623658012017,0.111111111111111
"11259","Tangara gyrola","bird","Passeriformes","Thraupidae",6,"pet",-0.481246206429985,-0.524604829698007,0.333333333333333
"11260","Tangara nigroviridis","bird","Passeriformes","Thraupidae",6,"pet",-0.267903030867028,-0.27460334065619,0.333333333333333
"11261","Tangara parzudakii","bird","Passeriformes","Thraupidae",7,"pet",0.120894011390607,0.121488200647213,0.25
"11262","Tangara punctata","bird","Passeriformes","Thraupidae",10,"pet",-0.478100246224479,-0.520518698967643,0.142857142857143
"11263","Tangara vassorii","bird","Passeriformes","Thraupidae",10,"pet",-0.0893240657216689,-0.0895627754860992,0.142857142857143
"11264","Tangara viridicollis","bird","Passeriformes","Thraupidae",6,"pet",-0.353567331838056,-0.369514904866802,0.333333333333333
"11265","Tangara xanthocephala","bird","Passeriformes","Thraupidae",9,"pet",-0.321678889381191,-0.333518651505552,0.166666666666667
"11266","Tapera naevia","bird","Cuculiformes","Cuculidae",5,"pet",-0.692897744796452,-0.853508105260309,0.5
"11267","Taphozous melanopogon","mammal","Chiroptera","Emballonuridae",5,"pet",-0.574940500536964,-0.654871807623618,0.5
"11268","Taraba major","bird","Passeriformes","Thamnophilidae",9,"pet",-0.652579767532842,-0.779778874792348,0.166666666666667
"11269","Taricha torosa","amphibian","Caudata","Salamandridae",13,"pet",-0.0891175594801324,-0.0893546121904002,0.1
"11270","Tarsiger cyanurus","bird","Passeriformes","Muscicapidae",10,"pet",-0.0499068737224353,-0.0499483700372629,0.142857142857143
"11271","Tatera leucogaster","mammal","Rodentia","Muridae",16,"pet",0.385202810108651,0.406154700153684,0.0769230769230769
"11272","Taxidea taxus","mammal","Carnivora","Mustelidae",45,"pet",-0.253040186605002,-0.258658320167925,0.0238095238095238
"11273","Tchagra australis","bird","Passeriformes","Malaconotidae",15,"pet",-0.272800570939729,-0.279887083925512,0.0833333333333333
"11274","Tchagra senegalus","bird","Passeriformes","Malaconotidae",6,"pet",-0.0433396919235188,-0.0433668579446924,0.333333333333333
"11275","Telophorus sulfureopectus","bird","Passeriformes","Malaconotidae",11,"pet",0.0412472268645106,0.0412706425379159,0.125
"11276","Terenotriccus erythrurus","bird","Passeriformes","Tyrannidae",9,"pet",0.862311470088543,1.30228980820852,0.166666666666667
"11277","Terpsiphone cinnamomea","bird","Passeriformes","Monarchidae",9,"pet",0.264170425713015,0.270586430423476,0.166666666666667
"11278","Terpsiphone rufiventer","bird","Passeriformes","Monarchidae",9,"pet",-0.0969739818082447,-0.0972796881738617,0.166666666666667
